season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness
2,6,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,,,,,,,,,,,,,,,,,,,,,8.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,23.0,8,5,133.0,26.6,3.507135583350036,0.7666666666666667,0.1729323308270676,-1.0264787073219623,0.4,-0.3666666666666667,0.3066666666666667,-0.2811111111111111,-0.1466666666666667,6,0.75,0.0,23.0,0.0,4,0.8,4,0.8,0.29093676081160236
2,7,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,6.5,,,,,,,,,,,,,,,,,,20.5,8,4,102.0,25.5,3.366501646120692,0.7454545454545455,0.2009803921568627,-1.4852213144650117,0.25,-0.4954545454545455,0.1863636363636363,-0.3693388429752066,-0.1238636363636363,7,0.875,-2.5,21.75,0.0,4,1.0,4,1.0,0.3860025383156924
2,8,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,8.6666,,,,,,,,,,,,,,26.666600000000003,8,3,84.3329,28.110966666666663,1.2619106637687671,0.9195442727191224,0.3162063678588072,-1.1445870996548848,0.3333333333333333,-0.5862109393857889,0.3065147575730408,-0.5390469119174988,-0.1954036464619296,8,1.0,6.1666000000000025,23.5833,0.0,3,1.0,3,1.0,0.4984417545161701
2,1,Kenny Mayne,Andrea Hale,1,10.0,0.0,Sports Broadcaster,Washington,United States,46,45-54,Eliminated Week 1,10,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8,10,195.0,19.5,4.143267631552018,0.5416666666666666,0.0666666666666666,-1.5688100740828028,0.1999999999999999,-0.3416666666666667,0.1083333333333333,-0.1850694444444444,-0.0683333333333333,1,0.125,0.0,13.0,0.0,9,0.9,9,0.9,0.547071245006497
2,1,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,5.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,8,10,195.0,19.5,4.143267631552018,0.7916666666666666,0.0974358974358974,-0.1206776980063694,0.4,-0.3916666666666666,0.3166666666666666,-0.3100694444444444,-0.1566666666666666,1,0.125,0.0,19.0,0.0,7,0.7,7,0.7,0.6211232333611159
2,2,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,,,,,6.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,8,9,200.0,22.22222222222222,4.236088342379611,0.6896551724137931,0.1,-0.5245929835764223,0.3333333333333333,-0.3563218390804598,0.2298850574712644,-0.2457391993658343,-0.1187739463601532,2,0.25,1.0,19.5,0.0,7,0.7777777777777778,7,0.7777777777777778,0.56479205431279
2,3,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,,,,,,,,,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,8,8,182.0,22.75,4.527692569068709,0.925925925925926,0.1373626373626373,0.4969418673368094,0.625,-0.3009259259259259,0.5787037037037037,-0.2786351165980795,-0.1880787037037037,3,0.375,5.0,22.5,0.0,4,0.5,4,0.5,0.6821192458767351
2,4,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,,,,,,,,,,,,,9.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,8,7,158.0,22.571428571428573,6.778818551368737,0.9285714285714286,0.1645569620253164,0.5057771354389109,0.8571428571428572,-0.0714285714285714,0.7959183673469389,-0.0663265306122448,-0.0612244897959183,4,0.5,1.0,25.5,0.0,2,0.2857142857142857,2,0.2857142857142857,0.7287099244949625
2,5,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,,,,,,,,,,,,,,,,,7.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.8333333333333334,0.1655629139072847,-0.0569433240428413,0.6666666666666667,-0.1666666666666666,0.5555555555555557,-0.1388888888888888,-0.1111111111111111,5,0.625,-1.0,25.5,0.0,3,0.5,3,0.5,0.6221641453934026
2,6,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,27.0,8,5,133.0,26.6,3.507135583350036,0.9,0.2030075187969924,0.1140531897024398,0.6,-0.3,0.54,-0.2700000000000001,-0.18,6,0.75,2.0,26.0,0.0,3,0.6,3,0.6,0.3601374712768909
2,7,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,,,,,,,,,,,,,,,,,,,,,,,,,8.5,9.0,9.0,,,,,,,,,,,,,,,,,,26.5,8,4,102.0,25.5,3.366501646120692,0.9636363636363636,0.2598039215686274,0.2970442628930023,0.5,-0.4636363636363636,0.4818181818181818,-0.4467768595041322,-0.2318181818181818,7,0.875,-0.5,26.75,0.0,3,0.75,3,0.75,0.44281336262789306
2,1,Master P,Ashly DelGrosso,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,8,10,195.0,19.5,4.143267631552018,0.5,0.0615384615384615,-1.8101654700955416,0.0999999999999999,-0.4,0.0499999999999999,-0.2,-0.0399999999999999,1,0.125,0.0,12.0,0.0,10,1.0,10,1.0,0.40578818616902834
2,2,Master P,Ashly DelGrosso,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,,,,,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,8,9,200.0,22.22222222222222,4.236088342379611,0.5517241379310345,0.08,-1.4688603540139828,0.1111111111111111,-0.4406130268199233,0.0613026819923371,-0.2430968423834059,-0.0489570029799915,2,0.25,4.0,14.0,0.0,9,1.0,9,1.0,0.5509893273421648
2,3,Master P,Ashly DelGrosso,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,,,,,,,,,6.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,8,8,182.0,22.75,4.527692569068709,0.5185185185185185,0.0769230769230769,-1.9325517063098143,0.125,-0.3935185185185185,0.0648148148148148,-0.2040466392318244,-0.0491898148148148,3,0.375,-2.0,15.0,0.0,8,1.0,8,1.0,0.36632242531785353
2,4,Master P,Ashly DelGrosso,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,,,,,,,,,,,,,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8,7,158.0,22.571428571428573,6.778818551368737,0.2857142857142857,0.050632911392405,-2.1495528256153724,0.1428571428571429,-0.1428571428571428,0.0408163265306122,-0.0408163265306122,-0.0204081632653061,4,0.5,-6.0,11.0,0.0,7,1.0,7,1.0,0.34006806056796557
2,1,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,8.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8,10,195.0,19.5,4.143267631552018,0.9166666666666666,0.1128205128205128,0.6033884900318472,0.7,-0.2166666666666666,0.6416666666666666,-0.1986111111111111,-0.1516666666666666,1,0.125,0.0,22.0,0.0,4,0.4,4,0.4,0.759929038289725
2,2,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,,,,,9.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,8,9,200.0,22.22222222222222,4.236088342379611,1.0,0.145,1.6000085999080889,1.0,0.0,1.0,0.0,0.0,2,0.25,7.0,25.5,0.0,1,0.1111111111111111,1,0.1111111111111111,0.8571580120981047
2,3,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,8,8,182.0,22.75,4.527692569068709,1.0,0.1483516483516483,0.9386679716361956,1.0,0.0,1.0,0.0,0.0,3,0.375,-2.0,28.0,0.0,1,0.125,1,0.125,0.8211561089442778
2,4,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,,,,,,,,,,,,,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,8,7,158.0,22.571428571428573,6.778818551368737,0.9285714285714286,0.1645569620253164,0.5057771354389109,0.8571428571428572,-0.0714285714285714,0.7959183673469389,-0.0663265306122448,-0.0612244897959183,4,0.5,-1.0,26.5,0.0,2,0.2857142857142857,2,0.2857142857142857,0.7577701738447497
2,5,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,8,6,151.0,25.166666666666668,2.9268868558020253,1.0,0.1986754966887417,1.6513563972423877,1.0,0.0,1.0,0.0,0.0,5,0.625,4.0,28.0,0.0,1,0.1666666666666666,1,0.1666666666666666,0.8022764210944858
2,6,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,30.0,8,5,133.0,26.6,3.507135583350036,1.0,0.225563909774436,0.9694521124707414,1.0,0.0,1.0,0.0,0.0,6,0.75,0.0,30.0,0.0,1,0.2,1,0.2,0.7450617329177065
2,7,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.5,,,,,,,,,,,,,,,,,,27.5,8,4,102.0,25.5,3.366501646120692,1.0,0.2696078431372549,0.5940885257860047,1.0,0.0,1.0,0.0,0.0,7,0.875,-2.5,28.75,0.0,1,0.25,1,0.25,0.7531558413785442
2,8,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3333,9.6666,9.6666,,,,,,,,,,,,,,28.6665,8,3,84.3329,28.110966666666663,1.2619106637687671,0.9885068172883952,0.339920718960216,0.4402319033220636,0.6666666666666667,-0.3218401506217283,0.6590045448589301,-0.3181411829667023,-0.2145601004144856,8,1.0,1.1664999999999992,28.08325,0.0,2,0.6666666666666666,2,0.6666666666666666,0.6261114338531822
2,1,Tatum O'Neal,Nick Kosovich,2,8.5,0.0,Actor/Actress,California,United States,42,35-44,Eliminated Week 2,9,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,8,10,195.0,19.5,4.143267631552018,0.9583333333333334,0.1179487179487179,0.8447438860445862,0.9,-0.0583333333333333,0.8625,-0.0559027777777777,-0.0525,1,0.125,0.0,23.0,0.0,2,0.2,2,0.2,0.7929013132200451
2,2,Tatum O'Neal,Nick Kosovich,2,8.5,0.0,Actor/Actress,California,United States,42,35-44,Eliminated Week 2,9,,,,,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,8,9,200.0,22.22222222222222,4.236088342379611,0.5862068965517241,0.085,-1.2327935114045927,0.2222222222222222,-0.3639846743295019,0.1302681992337164,-0.2133703263310873,-0.0808854831843337,2,0.25,-6.0,20.0,0.0,8,0.8888888888888888,8,0.8888888888888888,0.22061683778901697
2,1,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,6.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,8,10,195.0,19.5,4.143267631552018,0.8333333333333334,0.1025641025641025,0.1206776980063694,0.5,-0.3333333333333333,0.4166666666666667,-0.2777777777777778,-0.1666666666666666,1,0.125,0.0,20.0,0.0,6,0.6,6,0.6,0.7001888621102986
2,2,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,,,,,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8,9,200.0,22.22222222222222,4.236088342379611,0.7586206896551724,0.11,-0.052459298357642,0.5555555555555556,-0.2030651340996168,0.421455938697318,-0.1540494120755713,-0.112813963388676,2,0.25,2.0,21.0,0.0,5,0.5555555555555556,5,0.5555555555555556,0.7194551054541174
2,3,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,,,,,,,,,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,8,8,182.0,22.75,4.527692569068709,0.9629629629629628,0.1428571428571428,0.7178049194865025,0.75,-0.2129629629629629,0.7222222222222222,-0.2050754458161865,-0.1597222222222221,3,0.375,4.0,24.0,0.0,3,0.375,3,0.375,0.7385786649405195
2,4,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,,,,,,,,,,,,,9.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,8,7,158.0,22.571428571428573,6.778818551368737,0.8928571428571429,0.1582278481012658,0.3582588042692284,0.5714285714285714,-0.3214285714285715,0.5102040816326531,-0.2869897959183674,-0.1836734693877551,4,0.5,-1.0,25.5,0.0,4,0.5714285714285714,4,0.5714285714285714,0.6721384509088197
2,5,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,,,,,,,,,,,,,,,,,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.7333333333333333,0.1456953642384106,-1.0819231568139789,0.1666666666666666,-0.5666666666666667,0.1222222222222221,-0.4155555555555555,-0.0944444444444444,5,0.625,-3.0,23.5,0.0,6,1.0,6,1.0,0.26620890892586435
3,1,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,10,11,212.0,19.272727272727277,4.173509532537552,0.9230769230769232,0.1132075471698113,1.1326852593525716,0.9090909090909092,-0.013986013986014,0.8391608391608392,-0.0129101667563206,-0.0127145581691036,1,0.1,0.0,24.0,0.0,2,0.1818181818181818,2,0.1818181818181818,0.8761944078059632
3,2,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,10,10,230.0,23.0,2.9059326290271144,0.8275862068965517,0.1043478260869565,0.3441236008058428,0.8,-0.0275862068965516,0.6620689655172414,-0.0228299643281806,-0.0220689655172413,2,0.2,0.0,24.0,0.0,3,0.3,3,0.3,0.8272142559729367
3,3,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,,,,,,,,,7.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,10,9,207.0,23.0,2.738612787525831,0.7037037037037037,0.0917874396135265,-1.4605934866804426,0.1111111111111111,-0.5925925925925926,0.0781893004115226,-0.4170096021947874,-0.0658436213991769,3,0.3,-5.0,21.5,0.0,9,1.0,9,1.0,0.501899648908368
3,4,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,10,8,198.0,24.75,3.058944729337694,0.8275862068965517,0.1212121212121212,-0.2451825928095098,0.625,-0.2025862068965517,0.5172413793103449,-0.1676575505350772,-0.1266163793103448,4,0.4,5.0,21.5,0.0,4,0.5,4,0.5,0.6740163329728959
3,5,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,10,7,181.0,25.857142857142858,1.4638501094228002,1.0,0.149171270718232,0.780720058358826,1.0,0.0,1.0,0.0,0.0,5,0.5,3.0,25.5,0.0,1,0.1428571428571428,1,0.1428571428571428,0.8441064947284959
3,6,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,25.0,10,5,118.0,23.6,3.646916505762094,0.8928571428571429,0.211864406779661,0.3838859479749568,0.8,-0.0928571428571428,0.7142857142857144,-0.0829081632653061,-0.0742857142857142,6,0.6,-2.0,26.0,0.0,2,0.4,2,0.4,0.7541363536967635
3,7,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.5,9.0,,,,,,,,,,,,,,,,,,28.5,10,5,135.0,27.0,2.318404623873926,1.0,0.2111111111111111,0.6469966392206304,1.0,0.0,1.0,0.0,0.0,7,0.7,3.5,26.75,0.0,1,0.2,1,0.2,0.7703292958223602
3,8,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,9.0,9.5,,,,,,,,,,,,,,27.0,10,4,109.0,27.25,0.8660254037844389,0.9473684210526316,0.2477064220183486,-0.2886751345948128,0.75,-0.1973684210526315,0.7105263157894737,-0.1869806094182824,-0.1480263157894736,8,0.8,-1.5,27.75,0.0,2,0.5,2,0.5,0.6884904139636547
3,9,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,10.0,10.0,,,,,,,,,,29.5,10,3,88.5,29.5,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,9,0.9,2.5,28.25,0.0,1,0.3333333333333333,1,0.3333333333333333,0.7332062812288276
3,10,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.6666,10.0,,,,,,29.666600000000003,10,3,59.333200000000005,19.77773333333333,17.128019495940954,1.0,0.5,0.5773502691896258,1.0,0.0,1.0,0.0,0.0,10,1.0,0.1666000000000025,29.5833,0.0,1,0.3333333333333333,1,0.3333333333333333,0.715075857732496
3,1,Harry Hamlin,Ashly DelGrosso,4,7.25,0.25,Actor/Actress,California,United States,54,45-54,Eliminated Week 3,9,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,10,11,212.0,19.272727272727277,4.173509532537552,0.6538461538461539,0.080188679245283,-0.5445602208425827,0.3636363636363636,-0.2902097902097902,0.2377622377622377,-0.1897525551371705,-0.10553083280356,1,0.1,0.0,17.0,0.0,8,0.7272727272727273,8,0.7272727272727273,0.6315861661350657
3,2,Harry Hamlin,Ashly DelGrosso,4,7.25,0.25,Actor/Actress,California,United States,54,45-54,Eliminated Week 3,9,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,10,10,230.0,23.0,2.9059326290271144,0.7241379310344828,0.0913043478260869,-0.6882472016116856,0.4,-0.3241379310344827,0.2896551724137931,-0.2347205707491081,-0.1296551724137931,2,0.2,4.0,19.0,0.0,7,0.7,7,0.7,0.5865757572340871
3,3,Harry Hamlin,Ashly DelGrosso,4,7.25,0.25,Actor/Actress,California,United States,54,45-54,Eliminated Week 3,9,,,,,,,,,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10,9,207.0,23.0,2.738612787525831,0.8148148148148148,0.1062801932367149,-0.3651483716701106,0.6666666666666667,-0.148148148148148,0.54320987654321,-0.1207133058984909,-0.0987654320987653,3,0.3,1.0,21.5,0.0,4,0.4444444444444444,4,0.4444444444444444,0.2394296850465445
3,1,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,10,11,212.0,19.272727272727277,4.173509532537552,0.6153846153846154,0.0754716981132075,-0.784166718013319,0.2727272727272727,-0.3426573426573427,0.1678321678321678,-0.2108660570199032,-0.0934520025429116,1,0.1,0.0,16.0,0.0,9,0.8181818181818182,9,0.8181818181818182,0.43118470105204765
3,2,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,,,,,7.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,10,10,230.0,23.0,2.9059326290271144,0.6551724137931034,0.0826086956521739,-1.3764944032233712,0.0999999999999999,-0.5551724137931034,0.0655172413793103,-0.3637336504161712,-0.0555172413793103,2,0.2,3.0,17.5,0.0,10,1.0,10,1.0,0.36260447832683396
3,3,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,,,,,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,10,9,207.0,23.0,2.738612787525831,0.7777777777777778,0.1014492753623188,-0.7302967433402213,0.2222222222222222,-0.5555555555555556,0.1728395061728395,-0.4320987654320988,-0.1234567901234567,3,0.3,2.0,20.0,0.0,8,0.8888888888888888,8,0.8888888888888888,0.5962677775661802
3,4,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,,,,,,,,,,,,,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10,8,198.0,24.75,3.058944729337694,0.7586206896551724,0.1111111111111111,-0.8990028403015359,0.25,-0.5086206896551724,0.1896551724137931,-0.3858501783590962,-0.1271551724137931,4,0.4,1.0,21.5,0.0,7,0.875,7,0.875,0.3179788239546075
3,5,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,10,7,181.0,25.857142857142858,1.4638501094228002,0.8888888888888888,0.1325966850828729,-1.2686700948330931,0.2857142857142857,-0.6031746031746031,0.2539682539682539,-0.5361552028218695,-0.1723356009070294,5,0.5,2.0,23.0,0.0,6,0.8571428571428571,6,0.8571428571428571,0.35410654414645415
3,6,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,,,,,,,,,,,,,,,,,,,,,7.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,18.0,10,5,118.0,23.6,3.646916505762094,0.6428571428571429,0.1525423728813559,-1.5355437918998294,0.1999999999999999,-0.4428571428571429,0.1285714285714285,-0.2846938775510205,-0.0885714285714285,6,0.6,-6.0,21.0,0.0,5,1.0,5,1.0,0.4372038199425725
3,7,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,,,,,,,,,,,,,,,,,,,,,,,,,7.5,8.0,7.5,,,,,,,,,,,,,,,,,,23.0,10,5,135.0,27.0,2.318404623873926,0.8070175438596491,0.1703703703703703,-1.7253243712550146,0.1999999999999999,-0.6070175438596491,0.1614035087719297,-0.4898738073253308,-0.1214035087719297,7,0.7,5.0,20.5,0.0,5,1.0,5,1.0,0.05134878118514741
3,1,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,10,11,212.0,19.272727272727277,4.173509532537552,0.8076923076923077,0.0990566037735849,0.4138657678403625,0.6363636363636364,-0.1713286713286713,0.513986013986014,-0.1383808499193115,-0.1090273363000635,1,0.1,0.0,21.0,0.0,5,0.4545454545454545,5,0.4545454545454545,0.7525672111238857
3,2,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,,,,,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,10,10,230.0,23.0,2.9059326290271144,1.0,0.1260869565217391,2.064741604835057,1.0,0.0,1.0,0.0,0.0,2,0.2,8.0,25.0,0.0,1,0.1,1,0.1,0.8724354452259728
