celebrity_industry_rank_Actor/Actress,celebrity_industry_rank_Athlete,celebrity_industry_rank_Singer/Rapper,celebrity_industry_rank_TV Personality,celebrity_industry_rank_others,country_state_United States - Alabama,country_state_United States - Alaska,country_state_United States - Arizona,country_state_United States - Arkansas,country_state_United States - California,country_state_United States - Colorado,country_state_United States - Connecticut,country_state_United States - Delaware,country_state_United States - Florida,country_state_United States - Georgia,country_state_United States - Hawaii,country_state_United States - Illinois,country_state_United States - Indiana,country_state_United States - Iowa,country_state_United States - Kansas,country_state_United States - Kentucky,country_state_United States - Louisiana,country_state_United States - Maine,country_state_United States - Maryland,country_state_United States - Massachusetts,country_state_United States - Michigan,country_state_United States - Minnesota,country_state_United States - Mississippi,country_state_United States - Missouri,country_state_United States - Nebraska,country_state_United States - Nevada,country_state_United States - New Hamshire,country_state_United States - New Jersey,country_state_United States - New Mexico,country_state_United States - New York,country_state_United States - North Carolina,country_state_United States - Ohio,country_state_United States - Oregon,country_state_United States - Pennsylvania,country_state_United States - Rhode Island,country_state_United States - South Carolina,country_state_United States - South Dakota,country_state_United States - Tennessee,country_state_United States - Texas,country_state_United States - Utah,country_state_United States - Virginia,country_state_United States - Washington,country_state_United States - Washington D.C.,country_state_United States - West Virginia,country_state_United States - Wisconsin,country_state_others,age_group_rank_ordinal,placement_ordered_rank,partner_total_seasons,partner_avg_placement,partner_final_rate,week_total_judge,fan_percent
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,40.0,17,6.0,0.2941176470588235,22.0,0.1107124659112481
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0,25,5.8,0.32,24.0,0.167829366032199
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,29.0,14,6.285714285714286,0.2857142857142857,22.0,0.0441391535847248
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,15.0,11,7.545454545454546,0.1818181818181818,27.0,0.170975851411585
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8.0,18,6.722222222222222,0.2222222222222222,29.0,0.2238266818515767
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,22.0,11,7.0,0.0909090909090909,24.0,0.1502930123319224
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,35.0,21,7.666666666666667,0.1428571428571428,20.0,0.0261486870897848
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,45.0,2,8.5,0.0,24.0,0.0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,40.0,17,6.0,0.2941176470588235,28.0,0.216787247698207
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0,25,5.8,0.32,27.0,0.2394283828552749
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,29.0,14,6.285714285714286,0.2857142857142857,24.0,0.0804065420560309
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,15.0,11,7.545454545454546,0.1818181818181818,25.0,0.151695544030055
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8.0,18,6.722222222222222,0.2222222222222222,27.0,0.2217983480749998
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,22.0,11,7.0,0.0909090909090909,27.0,0.2252443370980525
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,35.0,21,7.666666666666667,0.1428571428571428,24.0,0.0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,40.0,17,6.0,0.2941176470588235,27.0,0.0814268458855868
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0,25,5.8,0.32,28.5,0.3204709061719565
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,29.0,14,6.285714285714286,0.2857142857142857,23.0,0.0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,15.0,11,7.545454545454546,0.1818181818181818,28.5,0.308045368904809
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8.0,18,6.722222222222222,0.2222222222222222,28.0,0.1994754066278102
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,22.0,11,7.0,0.0909090909090909,27.0,0.1720083182954243
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0,25,5.8,0.32,27.0,0.3238313023048677
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,15.0,11,7.545454545454546,0.1818181818181818,27.0,0.3055921755505539
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8.0,18,6.722222222222222,0.2222222222222222,28.5,0.3705765221445783
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,22.0,11,7.0,0.0909090909090909,26.5,0.0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,1.0,5,4.2,0.4,26.0,0.1391704787977163
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,33.0,18,6.722222222222222,0.2222222222222222,21.0,0.1030437512950942
