season,week,celebrity_name,ballroom_partner,partner_total_seasons_rank,partner_avg_placement_rank,partner_final_rate_rank,celebrity_industry_rank,celebrity_homestate_rank,celebrity_homecountry/region_rank,celebrity_age_during_season_rank,age_group_rank,results_rank,placement_rank,week_total_judge_rank,season_total_weeks_rank,weekly_contestant_count_rank,weekly_sum_judge_rank,weekly_mean_judge_rank,weekly_std_judge_rank,judge_pct_rank,judge_share_rank,judge_zscore_rank,rank_pct_rank,popularity_deviation_rank,judge_rank_interaction_rank,judge_popularity_interaction_rank,rank_popularity_interaction_rank,cumulative_weeks_rank,relative_cumulative_weeks_rank,week_total_judge_change_rank,week_total_judge_trend_rank,survival_advantage_rank,weekly_judge_rank_rank,weekly_judge_rank_pct_rank,weekly_judge_share_rank_rank,weekly_judge_share_rank_pct_rank,composite_attractiveness_rank,elimination_week_rank,is_eliminated_this_week_rank,judge_rank,fan_rank,rank_sum,predicted_eliminated_rank,partner_total_seasons_percent,partner_avg_placement_percent,partner_final_rate_percent,celebrity_industry_percent,celebrity_homestate_percent,celebrity_homecountry/region_percent,celebrity_age_during_season_percent,age_group_percent,results_percent,placement_percent,week_total_judge_percent,season_total_weeks_percent,weekly_contestant_count_percent,weekly_sum_judge_percent,weekly_mean_judge_percent,weekly_std_judge_percent,judge_pct_percent,judge_share_percent,judge_zscore_percent,rank_pct_percent,popularity_deviation_percent,judge_rank_interaction_percent,judge_popularity_interaction_percent,rank_popularity_interaction_percent,cumulative_weeks_percent,relative_cumulative_weeks_percent,week_total_judge_change_percent,week_total_judge_trend_percent,survival_advantage_percent,weekly_judge_rank_percent,weekly_judge_rank_pct_percent,weekly_judge_share_rank_percent,weekly_judge_share_rank_pct_percent,composite_attractiveness_percent,elimination_week_percent,is_eliminated_this_week_percent,judge_percent,fan_votes_relative,combined_percent,predicted_eliminated_percent
2,2,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,23.0,8,9,200.0,22.22222222222222,4.236088342379611,0.7931034482758621,0.115,0.183607544251748,0.6666666666666667,-0.1264367816091953,0.5287356321839082,-0.1002774474831549,-0.0842911877394635,2,0.25,2.0,22.0,0.0,4,0.4444444444444444,4,0.4444444444444444,0.8554647012650842,,False,4,5,9,False,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,23.0,8,9,200.0,22.22222222222222,4.236088342379611,0.7931034482758621,0.115,0.183607544251748,0.6666666666666667,-0.1264367816091953,0.5287356321839082,-0.1002774474831549,-0.0842911877394635,2,0.25,2.0,22.0,0.0,4,0.4444444444444444,4,0.4444444444444444,0.6858680996568592,,False,0.115,0.730905211862899,0.2357608700636809,False
2,2,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,20.0,8,9,200.0,22.22222222222222,4.236088342379611,0.6896551724137931,0.1,-0.5245929835764223,0.3333333333333333,-0.3563218390804598,0.2298850574712644,-0.2457391993658343,-0.1187739463601532,2,0.25,1.0,19.5,0.0,7,0.7777777777777778,7,0.7777777777777778,0.8096314990060581,7.0,False,7,6,13,False,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,20.0,8,9,200.0,22.22222222222222,4.236088342379611,0.6896551724137931,0.1,-0.5245929835764223,0.3333333333333333,-0.3563218390804598,0.2298850574712644,-0.2457391993658343,-0.1187739463601532,2,0.25,1.0,19.5,0.0,7,0.7777777777777778,7,0.7777777777777778,0.56479205431279,7.0,False,0.1,0.540695921041316,0.1893343060154296,False
2,2,Master P,Ashly DelGrosso,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,16.0,8,9,200.0,22.22222222222222,4.236088342379611,0.5517241379310345,0.08,-1.4688603540139828,0.1111111111111111,-0.4406130268199233,0.0613026819923371,-0.2430968423834059,-0.0489570029799915,2,0.25,4.0,14.0,0.0,9,1.0,9,1.0,0.5614991216120162,4.0,False,9,8,17,False,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,16.0,8,9,200.0,22.22222222222222,4.236088342379611,0.5517241379310345,0.08,-1.4688603540139828,0.1111111111111111,-0.4406130268199233,0.0613026819923371,-0.2430968423834059,-0.0489570029799915,2,0.25,4.0,14.0,0.0,9,1.0,9,1.0,0.5509893273421648,4.0,False,0.08,0.5190119710822156,0.16575166271096586,False
2,2,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,29.0,8,9,200.0,22.22222222222222,4.236088342379611,1.0,0.145,1.6000085999080889,1.0,0.0,1.0,0.0,0.0,2,0.25,7.0,25.5,0.0,1,0.1111111111111111,1,0.1111111111111111,0.9160921028954068,,False,1,1,2,False,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,29.0,8,9,200.0,22.22222222222222,4.236088342379611,1.0,0.145,1.6000085999080889,1.0,0.0,1.0,0.0,0.0,2,0.25,7.0,25.5,0.0,1,0.1111111111111111,1,0.1111111111111111,0.8571580120981047,,False,0.145,1.0,0.31022097271120963,False
2,2,Tatum O'Neal,Nick Kosovich,2,8.5,0.0,Actor/Actress,California,United States,42,35-44,Eliminated Week 2,9,17.0,8,9,200.0,22.22222222222222,4.236088342379611,0.5862068965517241,0.085,-1.2327935114045927,0.2222222222222222,-0.3639846743295019,0.1302681992337164,-0.2133703263310873,-0.0808854831843337,2,0.25,-6.0,20.0,0.0,8,0.8888888888888888,8,0.8888888888888888,0.0328907940011495,2.0,True,8,9,17,True,2,8.5,0.0,Actor/Actress,California,United States,42,35-44,Eliminated Week 2,9,17.0,8,9,200.0,22.22222222222222,4.236088342379611,0.5862068965517241,0.085,-1.2327935114045927,0.2222222222222222,-0.3639846743295019,0.1302681992337164,-0.2133703263310873,-0.0808854831843337,2,0.25,-6.0,20.0,0.0,8,0.8888888888888888,8,0.8888888888888888,0.2206168377890169,2.0,True,0.085,0.0,0.085,True
2,2,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,22.0,8,9,200.0,22.22222222222222,4.236088342379611,0.7586206896551724,0.11,-0.052459298357642,0.5555555555555556,-0.2030651340996168,0.421455938697318,-0.1540494120755713,-0.112813963388676,2,0.25,2.0,21.0,0.0,5,0.5555555555555556,5,0.5555555555555556,0.8574879326395421,5.0,False,5,4,9,False,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,22.0,8,9,200.0,22.22222222222222,4.236088342379611,0.7586206896551724,0.11,-0.052459298357642,0.5555555555555556,-0.2030651340996168,0.421455938697318,-0.1540494120755713,-0.112813963388676,2,0.25,2.0,21.0,0.0,5,0.5555555555555556,5,0.5555555555555556,0.7194551054541174,5.0,False,0.11,0.7836700716281986,0.23947873151907428,False
2,3,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,27.0,8,8,182.0,22.75,4.527692569068709,1.0,0.1483516483516483,0.9386679716361956,1.0,0.0,1.0,0.0,0.0,3,0.375,0.0,27.0,0.0,1,0.125,1,0.125,0.9093894640496524,,False,1,1,2,False,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,27.0,8,8,182.0,22.75,4.527692569068709,1.0,0.1483516483516483,0.9386679716361956,1.0,0.0,1.0,0.0,0.0,3,0.375,0.0,27.0,0.0,1,0.125,1,0.125,0.8573545018490484,,False,0.14835164835164835,1.0,0.39230435538830455,False
2,3,George Hamilton,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,22.0,8,8,182.0,22.75,4.527692569068709,0.8148148148148148,0.1208791208791208,-0.1656472891122698,0.5,-0.3148148148148147,0.4074074074074074,-0.2565157750342935,-0.1574074074074073,3,0.375,0.0,22.0,0.0,5,0.625,5,0.625,0.6475672218225814,6.0,False,5,5,10,False,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,22.0,8,8,182.0,22.75,4.527692569068709,0.8148148148148148,0.1208791208791208,-0.1656472891122698,0.5,-0.3148148148148147,0.4074074074074074,-0.2565157750342935,-0.1574074074074073,3,0.375,0.0,22.0,0.0,5,0.625,5,0.625,0.4650129893783102,6.0,False,0.12087912087912088,0.21776794045066541,0.17400419945785806,False
2,3,Giselle Fernandez,Jonathan Roberts,7,8.714285714285714,0.1428571428571428,News Anchor,Unknown,Mexico,44,35-44,Eliminated Week 3,8,22.0,8,8,182.0,22.75,4.527692569068709,0.8148148148148148,0.1208791208791208,-0.1656472891122698,0.5,-0.3148148148148147,0.4074074074074074,-0.2565157750342935,-0.1574074074074073,3,0.375,-2.0,23.0,0.0,5,0.625,5,0.625,0.072644168940442,3.0,True,5,8,13,False,7,8.714285714285714,0.1428571428571428,News Anchor,Unknown,Mexico,44,35-44,Eliminated Week 3,8,22.0,8,8,182.0,22.75,4.527692569068709,0.8148148148148148,0.1208791208791208,-0.1656472891122698,0.5,-0.3148148148148147,0.4074074074074074,-0.2565157750342935,-0.1574074074074073,3,0.375,-2.0,23.0,0.0,5,0.625,5,0.625,0.6159705567999658,3.0,True,0.12087912087912088,0.5187400403061612,0.247427157960113,False
2,3,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,19.0,8,8,182.0,22.75,4.527692569068709,0.7037037037037037,0.1043956043956044,-0.828236445561349,0.25,-0.4537037037037037,0.1759259259259259,-0.3192729766803841,-0.1134259259259259,3,0.375,-4.0,21.0,0.0,7,0.875,7,0.875,0.474594935897441,,False,7,6,13,False,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,19.0,8,8,182.0,22.75,4.527692569068709,0.7037037037037037,0.1043956043956044,-0.828236445561349,0.25,-0.4537037037037037,0.1759259259259259,-0.3192729766803841,-0.1134259259259259,3,0.375,-4.0,21.0,0.0,7,0.875,7,0.875,0.3557878533320125,,False,0.1043956043956044,0.0,0.1043956043956044,False
2,3,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,25.0,8,8,182.0,22.75,4.527692569068709,0.925925925925926,0.1373626373626373,0.4969418673368094,0.625,-0.3009259259259259,0.5787037037037037,-0.2786351165980795,-0.1880787037037037,3,0.375,5.0,22.5,0.0,4,0.5,4,0.5,0.8508297525945834,7.0,False,4,4,8,False,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,25.0,8,8,182.0,22.75,4.527692569068709,0.925925925925926,0.1373626373626373,0.4969418673368094,0.625,-0.3009259259259259,0.5787037037037037,-0.2786351165980795,-0.1880787037037037,3,0.375,5.0,22.5,0.0,4,0.5,4,0.5,0.6821192458767351,7.0,False,0.13736263736263737,0.6506241862563529,0.2960841688633962,False
2,3,Master P,Ashly DelGrosso,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,14.0,8,8,182.0,22.75,4.527692569068709,0.5185185185185185,0.0769230769230769,-1.9325517063098143,0.125,-0.3935185185185185,0.0648148148148148,-0.2040466392318244,-0.0491898148148148,3,0.375,-2.0,15.0,0.0,8,1.0,8,1.0,0.4571570185355424,4.0,False,8,7,15,True,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,14.0,8,8,182.0,22.75,4.527692569068709,0.5185185185185185,0.0769230769230769,-1.9325517063098143,0.125,-0.3935185185185185,0.0648148148148148,-0.2040466392318244,-0.0491898148148148,3,0.375,-2.0,15.0,0.0,8,1.0,8,1.0,0.3663224253178535,4.0,False,0.07692307692307693,0.02100333428665592,0.08204689717910245,True
2,3,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,27.0,8,8,182.0,22.75,4.527692569068709,1.0,0.1483516483516483,0.9386679716361956,1.0,0.0,1.0,0.0,0.0,3,0.375,-2.0,28.0,0.0,1,0.125,1,0.125,0.8928435107343459,,False,1,2,3,False,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,27.0,8,8,182.0,22.75,4.527692569068709,1.0,0.1483516483516483,0.9386679716361956,1.0,0.0,1.0,0.0,0.0,3,0.375,-2.0,28.0,0.0,1,0.125,1,0.125,0.8211561089442778,,False,0.14835164835164835,0.927829346285689,0.37469812904609323,False
2,3,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,26.0,8,8,182.0,22.75,4.527692569068709,0.9629629629629628,0.1428571428571428,0.7178049194865025,0.75,-0.2129629629629629,0.7222222222222222,-0.2050754458161865,-0.1597222222222221,3,0.375,4.0,24.0,0.0,3,0.375,3,0.375,0.8828933321753307,5.0,False,3,3,6,False,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,26.0,8,8,182.0,22.75,4.527692569068709,0.9629629629629628,0.1428571428571428,0.7178049194865025,0.75,-0.2129629629629629,0.7222222222222222,-0.2050754458161865,-0.1597222222222221,3,0.375,4.0,24.0,0.0,3,0.375,3,0.375,0.7385786649405195,5.0,False,0.14285714285714285,0.7631903212470185,0.32903948770952823,False
2,4,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,28.0,8,7,158.0,22.571428571428573,6.778818551368737,1.0,0.1772151898734177,0.8008137977782757,1.0,0.0,1.0,0.0,0.0,4,0.5,1.0,27.5,0.0,1,0.1428571428571428,1,0.1428571428571428,0.8940480926090011,,False,1,1,2,False,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,28.0,8,7,158.0,22.571428571428573,6.778818551368737,1.0,0.1772151898734177,0.8008137977782757,1.0,0.0,1.0,0.0,0.0,4,0.5,1.0,27.5,0.0,1,0.1428571428571428,1,0.1428571428571428,0.8310502083273681,,False,0.17721518987341772,1.0,0.4312752111730006,False
2,4,George Hamilton,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,21.0,8,7,158.0,22.571428571428573,6.778818551368737,0.75,0.1329113924050632,-0.2318145204095011,0.2857142857142857,-0.4642857142857143,0.2142857142857142,-0.3482142857142857,-0.1326530612244898,4,0.5,-1.0,21.5,0.0,6,0.8571428571428571,6,0.8571428571428571,0.5020385757738133,6.0,False,6,6,12,False,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,21.0,8,7,158.0,22.571428571428573,6.778818551368737,0.75,0.1329113924050632,-0.2318145204095011,0.2857142857142857,-0.4642857142857143,0.2142857142857142,-0.3482142857142857,-0.1326530612244898,4,0.5,-1.0,21.5,0.0,6,0.8571428571428571,6,0.8571428571428571,0.402125880036097,6.0,False,0.13291139240506328,0.1263952666127117,0.16502337653285526,False
2,4,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,24.0,8,7,158.0,22.571428571428573,6.778818551368737,0.8571428571428571,0.1518987341772152,0.210740473099546,0.4285714285714286,-0.4285714285714285,0.3673469387755102,-0.3673469387755101,-0.183673469387755,4,0.5,5.0,21.5,0.0,5,0.7142857142857143,5,0.7142857142857143,0.7568134894067982,,False,5,5,10,False,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,24.0,8,7,158.0,22.571428571428573,6.778818551368737,0.8571428571428571,0.1518987341772152,0.210740473099546,0.4285714285714286,-0.4285714285714285,0.3673469387755102,-0.3673469387755101,-0.183673469387755,4,0.5,5.0,21.5,0.0,5,0.7142857142857143,5,0.7142857142857143,0.5811576390329187,,False,0.1518987341772152,0.49103532494035823,0.27665117929041017,False
2,4,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,26.0,8,7,158.0,22.571428571428573,6.778818551368737,0.9285714285714286,0.1645569620253164,0.5057771354389109,0.8571428571428572,-0.0714285714285714,0.7959183673469389,-0.0663265306122448,-0.0612244897959183,4,0.5,1.0,25.5,0.0,2,0.2857142857142857,2,0.2857142857142857,0.8640017598769683,7.0,False,2,2,4,False,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,26.0,8,7,158.0,22.571428571428573,6.778818551368737,0.9285714285714286,0.1645569620253164,0.5057771354389109,0.8571428571428572,-0.0714285714285714,0.7959183673469389,-0.0663265306122448,-0.0612244897959183,4,0.5,1.0,25.5,0.0,2,0.2857142857142857,2,0.2857142857142857,0.7287099244949625,7.0,False,0.16455696202531644,0.7915600713805268,0.36566073062015236,False
2,4,Master P,Ashly DelGrosso,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,8.0,8,7,158.0,22.571428571428573,6.778818551368737,0.2857142857142857,0.050632911392405,-2.1495528256153724,0.1428571428571429,-0.1428571428571428,0.0408163265306122,-0.0408163265306122,-0.0204081632653061,4,0.5,-6.0,11.0,0.0,7,1.0,7,1.0,0.0406896227224931,4.0,True,7,7,14,True,4,7.25,0.25,Singer/Rapper,Louisiana,United States,35,35-44,Eliminated Week 4,7,8.0,8,7,158.0,22.571428571428573,6.778818551368737,0.2857142857142857,0.050632911392405,-2.1495528256153724,0.1428571428571429,-0.1428571428571428,0.0408163265306122,-0.0408163265306122,-0.0204081632653061,4,0.5,-6.0,11.0,0.0,7,1.0,7,1.0,0.3400680605679655,4.0,True,0.05063291139240506,0.0,0.05063291139240506,True
2,4,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,26.0,8,7,158.0,22.571428571428573,6.778818551368737,0.9285714285714286,0.1645569620253164,0.5057771354389109,0.8571428571428572,-0.0714285714285714,0.7959183673469389,-0.0663265306122448,-0.0612244897959183,4,0.5,-1.0,26.5,0.0,2,0.2857142857142857,2,0.2857142857142857,0.8174686834407998,,False,2,3,5,False,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,26.0,8,7,158.0,22.571428571428573,6.778818551368737,0.9285714285714286,0.1645569620253164,0.5057771354389109,0.8571428571428572,-0.0714285714285714,0.7959183673469389,-0.0663265306122448,-0.0612244897959183,4,0.5,-1.0,26.5,0.0,2,0.2857142857142857,2,0.2857142857142857,0.7577701738447497,,False,0.16455696202531644,0.8507480672830328,0.3806980341198227,False
2,4,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,25.0,8,7,158.0,22.571428571428573,6.778818551368737,0.8928571428571429,0.1582278481012658,0.3582588042692284,0.5714285714285714,-0.3214285714285715,0.5102040816326531,-0.2869897959183674,-0.1836734693877551,4,0.5,-1.0,25.5,0.0,4,0.5714285714285714,4,0.5714285714285714,0.7999659128946666,5.0,False,4,4,8,False,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,25.0,8,7,158.0,22.571428571428573,6.778818551368737,0.8928571428571429,0.1582278481012658,0.3582588042692284,0.5714285714285714,-0.3214285714285715,0.5102040816326531,-0.2869897959183674,-0.1836734693877551,4,0.5,-1.0,25.5,0.0,4,0.5714285714285714,4,0.5714285714285714,0.6721384509088197,5.0,False,0.15822784810126583,0.6763390315844633,0.3300585568713538,False
2,5,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,27.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.9,0.1788079470198675,0.6263765644712502,0.8333333333333334,-0.0666666666666666,0.75,-0.0599999999999999,-0.0555555555555555,5,0.625,-1.0,27.5,0.0,2,0.3333333333333333,2,0.3333333333333333,0.8823502590866086,,False,2,2,4,False,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,27.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.9,0.1788079470198675,0.6263765644712502,0.8333333333333334,-0.0666666666666666,0.75,-0.0599999999999999,-0.0555555555555555,5,0.625,-1.0,27.5,0.0,2,0.3333333333333333,2,0.3333333333333333,0.771399948922154,,False,0.17880794701986755,0.9478761590393712,0.46249711603812715,False
2,5,George Hamilton,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,24.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.8,0.1589403973509933,-0.3986032682998872,0.5,-0.3,0.4,-0.24,-0.15,5,0.625,3.0,22.5,0.0,4,0.6666666666666666,4,0.6666666666666666,0.7133997708169939,6.0,False,4,4,8,False,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,24.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.8,0.1589403973509933,-0.3986032682998872,0.5,-0.3,0.4,-0.24,-0.15,5,0.625,3.0,22.5,0.0,4,0.6666666666666666,4,0.6666666666666666,0.5667424227410542,6.0,False,0.15894039735099338,0.6023853825503891,0.3392278821397823,False
2,5,Jerry Rice,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,23.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.7666666666666667,0.152317880794702,-0.740263212556933,0.3333333333333333,-0.4333333333333333,0.2555555555555556,-0.3322222222222222,-0.1444444444444444,5,0.625,-1.0,23.5,0.0,5,0.8333333333333334,5,0.8333333333333334,0.3662815090546072,,False,5,5,10,False,11,8.181818181818182,0.1818181818181818,Athlete,Mississippi,United States,43,35-44,2nd Place,2,23.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.7666666666666667,0.152317880794702,-0.740263212556933,0.3333333333333333,-0.4333333333333333,0.2555555555555556,-0.3322222222222222,-0.1444444444444444,5,0.625,-1.0,23.5,0.0,5,0.8333333333333334,5,0.8333333333333334,0.2099088671443839,,False,0.152317880794702,0.0,0.152317880794702,True
2,5,Lisa Rinna,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,25.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.8333333333333334,0.1655629139072847,-0.0569433240428413,0.6666666666666667,-0.1666666666666666,0.5555555555555557,-0.1388888888888888,-0.1111111111111111,5,0.625,-1.0,25.5,0.0,3,0.5,3,0.5,0.8413530364750981,7.0,False,3,3,6,False,11,7.0,0.0909090909090909,Actor/Actress,California,United States,42,35-44,Eliminated Week 7,4,25.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.8333333333333334,0.1655629139072847,-0.0569433240428413,0.6666666666666667,-0.1666666666666666,0.5555555555555557,-0.1388888888888888,-0.1111111111111111,5,0.625,-1.0,25.5,0.0,3,0.5,3,0.5,0.6221641453934026,7.0,False,0.16556291390728478,0.6959450690706551,0.3738518095021458,False
2,5,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,30.0,8,6,151.0,25.166666666666668,2.9268868558020253,1.0,0.1986754966887417,1.6513563972423877,1.0,0.0,1.0,0.0,0.0,5,0.625,4.0,28.0,0.0,1,0.1666666666666666,1,0.1666666666666666,0.8986279297267621,,False,1,1,2,False,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,30.0,8,6,151.0,25.166666666666668,2.9268868558020253,1.0,0.1986754966887417,1.6513563972423877,1.0,0.0,1.0,0.0,0.0,5,0.625,4.0,28.0,0.0,1,0.1666666666666666,1,0.1666666666666666,0.8022764210944858,,False,0.1986754966887417,1.0,0.49796477231074443,False
2,5,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,22.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.7333333333333333,0.1456953642384106,-1.0819231568139789,0.1666666666666666,-0.5666666666666667,0.1222222222222221,-0.4155555555555555,-0.0944444444444444,5,0.625,-3.0,23.5,0.0,6,1.0,6,1.0,0.0382513156755048,5.0,True,6,6,12,True,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,22.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.7333333333333333,0.1456953642384106,-1.0819231568139789,0.1666666666666666,-0.5666666666666667,0.1222222222222221,-0.4155555555555555,-0.0944444444444444,5,0.625,-3.0,23.5,0.0,6,1.0,6,1.0,0.2662089089258643,5.0,True,0.1456953642384106,0.09504241312011974,0.17414053921449835,False
2,6,Drew Lachey,Cheryl Burke,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,30.0,8,5,133.0,26.6,3.507135583350036,1.0,0.225563909774436,0.9694521124707414,1.0,0.0,1.0,0.0,0.0,6,0.75,3.0,28.5,0.0,1,0.2,1,0.2,0.900374068598715,,False,1,1,2,False,25,5.8,0.32,Singer/Rapper,Ohio,United States,29,25-34,1st Place,1,30.0,8,5,133.0,26.6,3.507135583350036,1.0,0.225563909774436,0.9694521124707414,1.0,0.0,1.0,0.0,0.0,6,0.75,3.0,28.5,0.0,1,0.2,1,0.2,0.7824223603416652,,False,0.22556390977443608,1.0,0.623551242852964,False
2,6,George Hamilton,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,23.0,8,5,133.0,26.6,3.507135583350036,0.7666666666666667,0.1729323308270676,-1.0264787073219623,0.4,-0.3666666666666667,0.3066666666666667,-0.2811111111111111,-0.1466666666666667,6,0.75,-1.0,23.5,0.0,4,0.8,4,0.8,0.0509149356281777,6.0,True,4,5,9,True,11,7.545454545454546,0.1818181818181818,Actor/Actress,Tennessee,United States,66,65+,Eliminated Week 6,5,23.0,8,5,133.0,26.6,3.507135583350036,0.7666666666666667,0.1729323308270676,-1.0264787073219623,0.4,-0.3666666666666667,0.3066666666666667,-0.2811111111111111,-0.1466666666666667,6,0.75,-1.0,23.5,0.0,4,0.8,4,0.8,0.1429451017180213,6.0,True,0.17293233082706766,0.0,0.17293233082706766,True
