season,week,celebrity_name,ballroom_partner,method,conflict_degree,conflict_type,judge_rank,fan_rank,judge_percent,fan_percent,final_rank,final_percent
5,4,Mel B,Maksim Chmerkoskiy,rank,0.0,B,5,5,0.1111111111111111,0.1270940460712384,5.0,0.375
5,4,Sabrina Bryan,Mark Ballas,rank,0.0,B,1,1,0.1282051282051282,0.1788350307397493,1.0,1.0
5,5,Cameron Mathison,Edyta Sliwinska,rank,0.0,B,3,3,0.1306532663316583,0.162616589458774,3.0,0.7142857142857143
5,5,Helio Castroneves,Julianne Hough,rank,0.0,B,6,6,0.1155778894472361,0.1413865666440182,6.0,0.2857142857142857
5,5,Jane Seymour,Tony Dovolani,rank,0.4,B,3,5,0.1306532663316583,0.1379710948806095,4.0,0.4285714285714286
5,5,Jennie Garth,Derek Hough,rank,0.2,A,5,4,0.1256281407035175,0.1579016037804376,5.0,0.5714285714285714
5,5,Marie Osmond,Jonathan Roberts,rank,0.125,B,7,8,0.1055276381909547,0.0109834166156534,8.0,0.1428571428571429
5,5,Mark Cuban,Kym Johnson,rank,0.0,B,7,7,0.1055276381909547,0.0,7.0,0.0
5,5,Mel B,Maksim Chmerkoskiy,rank,0.0,B,1,1,0.1457286432160804,0.196936097159142,1.0,1.0
5,5,Sabrina Bryan,Mark Ballas,rank,0.0,B,2,2,0.1407035175879397,0.192204631461365,2.0,0.8571428571428572
5,6,Cameron Mathison,Edyta Sliwinska,rank,0.0,B,4,4,0.1388888888888889,0.1481824939604064,4.0,0.5
5,6,Helio Castroneves,Julianne Hough,rank,0.5,A,2,1,0.1555555555555555,0.2723842374750681,1.0,1.0
5,6,Jane Seymour,Tony Dovolani,rank,0.0,B,7,7,0.1222222222222222,0.001444744919705,7.0,0.0
5,6,Jennie Garth,Derek Hough,rank,0.0,B,3,3,0.15,0.238382843110301,3.0,0.6666666666666667
5,6,Marie Osmond,Jonathan Roberts,rank,0.0,B,6,6,0.1277777777777777,0.0834922930474454,6.0,0.33333333333333337
5,6,Mel B,Maksim Chmerkoskiy,rank,0.5,B,1,2,0.1666666666666666,0.2561133874870739,1.0,0.8333333333333334
5,6,Sabrina Bryan,Mark Ballas,rank,0.2,B,4,5,0.1388888888888889,0.0,5.0,0.16666666666666663
5,7,Cameron Mathison,Edyta Sliwinska,rank,0.0,B,5,5,0.1634615384615384,0.0961360727158609,5.0,0.19999999999999996
5,7,Helio Castroneves,Julianne Hough,rank,0.0,B,3,3,0.1666666666666666,0.2024691222993496,3.0,0.6
5,7,Jane Seymour,Tony Dovolani,rank,0.0,B,6,6,0.1602564102564102,0.0,6.0,0.0
5,7,Jennie Garth,Derek Hough,rank,0.0,B,2,2,0.1698717948717948,0.240710455158259,2.0,0.8
5,7,Marie Osmond,Jonathan Roberts,rank,0.25,B,3,4,0.1666666666666666,0.1955753948840745,4.0,0.4
5,7,Mel B,Maksim Chmerkoskiy,rank,0.0,B,1,1,0.173076923076923,0.2651089549424558,1.0,1.0
5,8,Cameron Mathison,Edyta Sliwinska,rank,0.0,B,3,3,0.1939163498098859,0.0,3.0,0.0
5,8,Helio Castroneves,Julianne Hough,rank,0.0,B,1,1,0.2167300380228136,0.389823268300242,1.0,1.0
5,8,Jennie Garth,Derek Hough,rank,0.0,B,4,4,0.1901140684410646,0.1965340540344071,4.0,0.5
5,8,Marie Osmond,Jonathan Roberts,rank,0.0,B,5,5,0.1863117870722433,0.077565579269058,5.0,0.25
5,8,Mel B,Maksim Chmerkoskiy,rank,0.0,B,2,2,0.2129277566539923,0.3360770983962928,2.0,0.75
5,9,Helio Castroneves,Julianne Hough,rank,0.0,B,1,1,0.2564102564102564,0.4740935855557247,1.0,0.6666666666666667
5,9,Jennie Garth,Derek Hough,rank,0.0,B,3,3,0.2478632478632478,0.0,3.0,0.0
5,9,Marie Osmond,Jonathan Roberts,rank,0.0,B,4,4,0.2393162393162393,0.0197247063869019,4.0,0.33333333333333337
5,9,Mel B,Maksim Chmerkoskiy,rank,0.5,B,1,2,0.2564102564102564,0.5061817080573734,2.0,1.0
6,2,Adam Carolla,Julianne Hough,rank,0.1111111111111111,A,9,8,0.0739299610894941,0.0641013983391742,8.0,0.2727272727272727
6,2,Cristian de la Fuente,Cheryl Burke,rank,0.1111111111111111,B,8,9,0.0778210116731517,0.094107214535721,8.0,0.36363636363636365
6,2,Jason Taylor,Edyta Sliwinska,rank,0.0,B,1,1,0.1050583657587548,0.1223779527769869,1.0,0.9090909090909091
6,2,Kristi Yamaguchi,Mark Ballas,rank,0.5,B,1,2,0.1050583657587548,0.1287472856969782,2.0,1.0
6,2,Mario,Karina Smirnoff,rank,0.4,B,3,5,0.1011673151750972,0.1170984842528119,4.0,0.8181818181818181
6,2,Marissa Jaret Winokur,Tony Dovolani,rank,0.0,B,6,6,0.0817120622568093,0.1020975881511041,6.0,0.5454545454545454
6,2,Marlee Matlin,Fabian Sanchez,rank,0.0,B,4,4,0.0933852140077821,0.1045162205333314,4.0,0.6363636363636364
6,2,Monica Seles,Jonathan Roberts,rank,0.08333333333333333,A,12,11,0.0583657587548638,0.0,11.0,0.0
6,2,Penn Jillette,Kym Johnson,rank,0.0,B,10,10,0.0661478599221789,0.0102660091064547,10.0,0.09090909090909094
6,2,Priscilla Presley,Louis van Amstel,rank,0.14285714285714285,B,6,7,0.0817120622568093,0.0978500890556206,7.0,0.4545454545454546
6,2,Shannon Elizabeth,Derek Hough,rank,0.25,A,4,3,0.0933852140077821,0.1181075987251367,3.0,0.7272727272727273
6,2,Steve Guttenberg,Anna Trebunskaya,rank,0.08333333333333333,B,11,12,0.0622568093385214,0.0407301588266798,11.0,0.18181818181818177
6,3,Adam Carolla,Julianne Hough,rank,0.3333333333333333,A,6,4,0.0921052631578947,0.100269762540744,5.0,0.33333333333333337
6,3,Cristian de la Fuente,Cheryl Burke,rank,0.4,B,3,5,0.1096491228070175,0.1303968947865728,4.0,0.7777777777777778
6,3,Jason Taylor,Edyta Sliwinska,rank,0.16666666666666666,B,5,6,0.1008771929824561,0.1089938047124789,6.0,0.5555555555555556
6,3,Kristi Yamaguchi,Mark Ballas,rank,0.0,B,1,1,0.1184210526315789,0.1465947219875732,1.0,1.0
6,3,Mario,Karina Smirnoff,rank,0.14285714285714285,B,6,7,0.0921052631578947,0.1099316993951492,7.0,0.4444444444444444
6,3,Marissa Jaret Winokur,Tony Dovolani,rank,0.0,B,10,10,0.0833333333333333,0.0808188212122716,10.0,0.2222222222222222
6,3,Marlee Matlin,Fabian Sanchez,rank,0.3333333333333333,B,6,9,0.0921052631578947,0.0615871002870691,9.0,0.11111111111111116
6,3,Priscilla Presley,Louis van Amstel,rank,0.0,B,2,2,0.1140350877192982,0.1299948688056741,2.0,0.8888888888888888
6,3,Shannon Elizabeth,Derek Hough,rank,0.25,A,4,3,0.1052631578947368,0.1314123262724666,3.0,0.6666666666666667
6,3,Steve Guttenberg,Anna Trebunskaya,rank,0.25,B,6,8,0.0921052631578947,0.0,8.0,0.0
6,4,Adam Carolla,Julianne Hough,rank,0.2222222222222222,A,9,7,0.0844444444444444,0.0,8.0,0.0
6,4,Cristian de la Fuente,Cheryl Burke,rank,0.3333333333333333,B,4,6,0.1155555555555555,0.1459916528870132,5.0,0.625
6,4,Jason Taylor,Edyta Sliwinska,rank,0.0,B,1,1,0.1288888888888889,0.1581699516227957,1.0,1.0
6,4,Kristi Yamaguchi,Mark Ballas,rank,0.5,B,1,2,0.1288888888888889,0.1484212009463033,2.0,0.75
6,4,Mario,Karina Smirnoff,rank,0.2,A,5,4,0.1066666666666666,0.135116301038959,4.0,0.5
6,4,Marissa Jaret Winokur,Tony Dovolani,rank,0.0,B,5,5,0.1066666666666666,0.1301798181523045,5.0,0.375
6,4,Marlee Matlin,Fabian Sanchez,rank,0.375,B,5,8,0.1066666666666666,0.0955173730721509,7.0,0.25
6,4,Priscilla Presley,Louis van Amstel,rank,0.1111111111111111,B,8,9,0.0977777777777777,0.0313114974397652,9.0,0.125
6,4,Shannon Elizabeth,Derek Hough,rank,0.0,B,3,3,0.1244444444444444,0.1552922048407079,3.0,0.875
6,5,Cristian de la Fuente,Cheryl Burke,rank,0.0,B,5,5,0.1173469387755102,0.1440763521574461,5.0,0.2857142857142857
6,5,Jason Taylor,Edyta Sliwinska,rank,0.3333333333333333,B,2,3,0.1377551020408163,0.1585688759030849,3.0,0.7142857142857143
6,5,Kristi Yamaguchi,Mark Ballas,rank,0.0,B,1,1,0.1479591836734693,0.1858505824351457,1.0,1.0
6,5,Mario,Karina Smirnoff,rank,0.0,B,2,2,0.1377551020408163,0.1764869926508845,2.0,0.8571428571428572
6,5,Marissa Jaret Winokur,Tony Dovolani,rank,0.0,B,4,4,0.1224489795918367,0.1461673852102437,4.0,0.4285714285714286
6,5,Marlee Matlin,Fabian Sanchez,rank,0.125,B,7,8,0.1122448979591836,0.0369740754000691,7.0,0.1428571428571429
6,5,Priscilla Presley,Louis van Amstel,rank,0.125,A,8,7,0.1071428571428571,0.0,7.0,0.0
6,5,Shannon Elizabeth,Derek Hough,rank,0.16666666666666666,B,5,6,0.1173469387755102,0.1518757362431258,6.0,0.5714285714285714
6,6,Cristian de la Fuente,Cheryl Burke,rank,0.0,B,3,3,0.15,0.1966010983561219,3.0,0.8333333333333334
6,6,Jason Taylor,Edyta Sliwinska,rank,0.16666666666666666,B,5,6,0.1333333333333333,0.1325923739544248,6.0,0.33333333333333337
6,6,Kristi Yamaguchi,Mark Ballas,rank,0.0,B,1,1,0.1666666666666666,0.2060635735624732,1.0,1.0
6,6,Mario,Karina Smirnoff,rank,0.0,B,2,2,0.1555555555555555,0.1797594656351839,2.0,0.6666666666666667
6,6,Marissa Jaret Winokur,Tony Dovolani,rank,0.0,B,4,4,0.1444444444444444,0.1736934366141342,4.0,0.5
6,6,Marlee Matlin,Fabian Sanchez,rank,0.0,B,7,7,0.1166666666666666,0.0,7.0,0.0
6,6,Shannon Elizabeth,Derek Hough,rank,0.0,B,5,5,0.1333333333333333,0.1112900518776617,5.0,0.16666666666666663
6,7,Cristian de la Fuente,Cheryl Burke,rank,0.0,B,6,6,0.1488673139158576,0.1186878182258668,6.0,0.4
6,7,Jason Taylor,Edyta Sliwinska,rank,0.0,B,1,1,0.1779935275080906,0.2695105236577579,1.0,0.8
6,7,Kristi Yamaguchi,Mark Ballas,rank,0.0,B,2,2,0.174757281553398,0.3005365993370035,2.0,1.0
6,7,Mario,Karina Smirnoff,rank,0.2,B,4,5,0.1650485436893204,0.0809920942248205,5.0,0.19999999999999996
6,7,Marissa Jaret Winokur,Tony Dovolani,rank,0.25,B,3,4,0.1682847896440129,0.2302729645545511,3.0,0.6
6,7,Shannon Elizabeth,Derek Hough,rank,0.25,A,4,3,0.1650485436893204,0.0,3.0,0.0
6,8,Cristian de la Fuente,Cheryl Burke,rank,0.0,B,1,1,0.2134831460674157,0.405898242693678,1.0,1.0
6,8,Jason Taylor,Edyta Sliwinska,rank,0.0,B,4,4,0.1947565543071161,0.1622219153445127,4.0,0.5
6,8,Kristi Yamaguchi,Mark Ballas,rank,0.3333333333333333,B,2,3,0.2059925093632958,0.3495338305772117,2.0,0.75
6,8,Mario,Karina Smirnoff,rank,0.3333333333333333,A,3,2,0.198501872659176,0.0,2.0,0.0
6,8,Marissa Jaret Winokur,Tony Dovolani,rank,0.0,B,5,5,0.1872659176029962,0.0823460113845974,5.0,0.25
6,9,Cristian de la Fuente,Cheryl Burke,rank,0.3333333333333333,B,2,3,0.2545454545454545,0.3723449363350697,2.0,0.6666666666666667
6,9,Jason Taylor,Edyta Sliwinska,rank,0.3333333333333333,A,3,2,0.25,0.2009194089666414,2.0,0.33333333333333337
6,9,Kristi Yamaguchi,Mark Ballas,rank,0.0,B,1,1,0.2590909090909091,0.4267356546982889,1.0,1.0
6,9,Marissa Jaret Winokur,Tony Dovolani,rank,0.0,B,4,4,0.2363636363636363,0.0,4.0,0.0
7,1,Brooke Burke,Derek Hough,rank,0.0,B,1,1,0.0972222222222222,0.1127584829599334,1.0,1.0
7,1,Cloris Leachman,Corky Ballas,rank,0.07692307692307693,B,12,13,0.0634920634920634,0.0626711231681146,12.0,0.16666666666666663
7,1,Cody Linley,Julianne Hough,rank,0.16666666666666666,A,6,5,0.0813492063492063,0.0934105878333077,5.0,0.5833333333333333
7,1,Jeffrey Ross,Edyta Sliwinska,rank,0.07692307692307693,A,13,12,0.0476190476190476,0.0,12.0,0.0
7,1,Kim Kardashian,Mark Ballas,rank,0.0,B,8,8,0.0734126984126984,0.0878369891979809,8.0,0.41666666666666663
7,1,Lance Bass,Lacey Schwimmer,rank,0.3333333333333333,A,3,2,0.0853174603174603,0.1004527025239524,2.0,0.75
7,1,Maurice Greene,Cheryl Burke,rank,0.0,B,7,7,0.0773809523809523,0.0893638296317241,7.0,0.5
7,1,Misty May-Treanor,Maksim Chmerkoskiy,rank,0.16666666666666666,B,5,6,0.0833333333333333,0.0946280891578753,5.0,0.6666666666666667
7,1,Rocco DiSpirito,Karina Smirnoff,rank,0.09090909090909091,A,11,10,0.0694444444444444,0.0714881499955278,11.0,0.25
7,1,Susan Lucci,Tony Dovolani,rank,0.1111111111111111,B,8,9,0.0734126984126984,0.0803337875360737,9.0,0.33333333333333337
7,1,Ted McGinley,Inna Brayer,rank,0.2727272727272727,B,8,11,0.0734126984126984,0.0067765782314901,10.0,0.08333333333333337
7,1,Toni Braxton,Alec Mazo,rank,0.3333333333333333,B,2,3,0.0892857142857142,0.0998152445368208,2.0,0.9166666666666666
7,1,Warren Sapp,Kym Johnson,rank,0.25,B,3,4,0.0853174603174603,0.1004644352271985,4.0,0.8333333333333334
7,2,Brooke Burke,Derek Hough,rank,0.0,B,1,1,0.1085972850678733,0.1568305943538935,1.0,1.0
7,2,Cloris Leachman,Corky Ballas,rank,0.0,B,11,11,0.0678733031674208,0.0457021888265993,11.0,0.09999999999999998
7,2,Cody Linley,Julianne Hough,rank,0.25,A,4,3,0.0950226244343891,0.1337973150724287,3.0,0.7
7,2,Kim Kardashian,Mark Ballas,rank,0.0,B,9,9,0.0769230769230769,0.0,9.0,0.0
7,2,Lance Bass,Lacey Schwimmer,rank,0.0,B,7,7,0.090497737556561,0.0802141186067196,7.0,0.4
7,2,Maurice Greene,Cheryl Burke,rank,0.0,B,8,8,0.085972850678733,0.1083880785308775,8.0,0.5
7,2,Misty May-Treanor,Maksim Chmerkoskiy,rank,0.2,B,4,5,0.0950226244343891,0.0249463898551745,5.0,0.19999999999999996
7,2,Rocco DiSpirito,Karina Smirnoff,rank,0.0,B,10,10,0.0723981900452488,0.0503857424914213,10.0,0.30000000000000004
7,2,Susan Lucci,Tony Dovolani,rank,0.3333333333333333,B,4,6,0.0950226244343891,0.123048845157621,6.0,0.6
7,2,Toni Braxton,Alec Mazo,rank,0.25,B,3,4,0.1040723981900452,0.1277091230210055,3.0,0.8
7,2,Warren Sapp,Kym Johnson,rank,0.5,B,1,2,0.1085972850678733,0.1489776040842585,2.0,0.9
7,4,Brooke Burke,Derek Hough,rank,0.5,B,1,2,0.1280788177339901,0.1592369389540797,2.0,1.0
7,4,Cloris Leachman,Corky Ballas,rank,0.2857142857142857,B,5,7,0.1083743842364532,0.1067698450738841,7.0,0.375
7,4,Cody Linley,Julianne Hough,rank,0.25,A,4,3,0.1133004926108374,0.1337894330997301,3.0,0.625
7,4,Lance Bass,Lacey Schwimmer,rank,0.0,B,1,1,0.1280788177339901,0.1517341227531172,1.0,0.875
7,4,Maurice Greene,Cheryl Burke,rank,0.0,B,8,8,0.0985221674876847,0.1066687595617601,8.0,0.125
7,4,Rocco DiSpirito,Karina Smirnoff,rank,0.0,B,9,9,0.0886699507389162,0.0,9.0,0.0
7,4,Susan Lucci,Tony Dovolani,rank,0.25,B,3,4,0.1182266009852216,0.1309662269662797,3.0,0.75
7,4,Toni Braxton,Alec Mazo,rank,0.0,B,5,5,0.1083743842364532,0.1022774081671058,5.0,0.25
7,4,Warren Sapp,Kym Johnson,rank,0.16666666666666666,B,5,6,0.1083743842364532,0.108557265424043,6.0,0.5
7,5,Brooke Burke,Derek Hough,rank,0.0,B,1,1,0.1487179487179487,0.216505171245195,1.0,1.0
7,5,Cloris Leachman,Corky Ballas,rank,0.14285714285714285,A,7,6,0.1076923076923077,0.0620867289282267,7.0,0.1428571428571429
7,5,Cody Linley,Julianne Hough,rank,0.0,B,2,2,0.1435897435897435,0.2036538024643773,2.0,0.8571428571428572
7,5,Lance Bass,Lacey Schwimmer,rank,0.125,B,7,8,0.1076923076923077,0.0829117636045753,8.0,0.2857142857142857
7,5,Maurice Greene,Cheryl Burke,rank,0.25,B,3,4,0.1384615384615384,0.1860752413694192,3.0,0.7142857142857143
7,5,Susan Lucci,Tony Dovolani,rank,0.2857142857142857,B,5,7,0.1128205128205128,0.0839389657238861,6.0,0.4285714285714286
7,5,Toni Braxton,Alec Mazo,rank,0.0,B,5,5,0.1128205128205128,0.0,5.0,0.0
7,5,Warren Sapp,Kym Johnson,rank,0.25,A,4,3,0.1282051282051282,0.1648283266643201,3.0,0.5714285714285714
7,6,Brooke Burke,Derek Hough,rank,0.0,B,2,2,0.1625,0.2002545523442754,2.0,0.8333333333333334
7,6,Cloris Leachman,Corky Ballas,rank,0.0,B,7,7,0.09375,0.0,7.0,0.0
7,6,Cody Linley,Julianne Hough,rank,0.0,B,4,4,0.14375,0.1759933021457926,4.0,0.5
7,6,Lance Bass,Lacey Schwimmer,rank,0.0,B,1,1,0.16875,0.2026983000477366,1.0,1.0
7,6,Maurice Greene,Cheryl Burke,rank,0.0,B,6,6,0.13125,0.108571638585577,6.0,0.16666666666666663
7,6,Susan Lucci,Tony Dovolani,rank,0.2,B,4,5,0.14375,0.140689622861489,5.0,0.33333333333333337
7,6,Warren Sapp,Kym Johnson,rank,0.0,B,3,3,0.15625,0.1717925840151293,3.0,0.6666666666666667
7,7,Brooke Burke,Derek Hough,rank,0.0,B,1,1,0.2040816326530612,0.2720328809508165,1.0,1.0
7,7,Cody Linley,Julianne Hough,rank,0.2,A,5,4,0.1496598639455782,0.1721229389244412,4.0,0.4
7,7,Lance Bass,Lacey Schwimmer,rank,0.0,B,2,2,0.1700680272108843,0.2418113576107456,2.0,0.6
7,7,Maurice Greene,Cheryl Burke,rank,0.3333333333333333,B,2,3,0.1700680272108843,0.242561311346358,3.0,0.8
7,7,Susan Lucci,Tony Dovolani,rank,0.2,B,4,5,0.1632653061224489,0.0,4.0,0.0
7,7,Warren Sapp,Kym Johnson,rank,0.0,B,6,6,0.1428571428571428,0.0714715111676384,6.0,0.19999999999999996
7,8,Brooke Burke,Derek Hough,rank,0.0,B,1,1,0.2156862745098039,0.3394823799602579,1.0,1.0
7,8,Cody Linley,Julianne Hough,rank,0.0,B,4,4,0.188235294117647,0.1720573036241529,4.0,0.25
7,8,Lance Bass,Lacey Schwimmer,rank,0.0,B,3,3,0.196078431372549,0.2034058686918628,3.0,0.5
7,8,Maurice Greene,Cheryl Burke,rank,0.2,B,4,5,0.188235294117647,0.0,5.0,0.0
7,8,Warren Sapp,Kym Johnson,rank,0.0,B,2,2,0.2117647058823529,0.2850544477237263,2.0,0.75
7,9,Brooke Burke,Derek Hough,rank,0.0,B,2,2,0.2437810945273631,0.3296069572285022,2.0,0.6666666666666667
7,9,Cody Linley,Julianne Hough,rank,0.0,B,4,4,0.2288557213930348,0.0,4.0,0.0
7,9,Lance Bass,Lacey Schwimmer,rank,0.0,B,1,1,0.2835820895522388,0.3571323510210052,1.0,1.0
7,9,Warren Sapp,Kym Johnson,rank,0.3333333333333333,B,2,3,0.2437810945273631,0.3132606917504926,3.0,0.33333333333333337
8,2,Belinda Carlisle,Jonathan Roberts,rank,0.0,B,9,9,0.0679245283018867,0.0,9.0,0.0
8,2,Chuck Wicks,Julianne Hough,rank,0.25,B,6,8,0.0754716981132075,0.0897283630936505,8.0,0.5833333333333333
8,2,David Alan Grier,Kym Johnson,rank,0.0,B,11,11,0.0641509433962264,0.0439897190974281,11.0,0.08333333333333337
8,2,Denise Richards,Maksim Chmerkoskiy,rank,0.2857142857142857,B,5,7,0.0792452830188679,0.0898608759333022,6.0,0.6666666666666667
8,2,Gilles Marini,Cheryl Burke,rank,0.75,B,1,4,0.1018867924528302,0.1084943067033525,2.0,1.0
8,2,Holly Madison,Dmitry Chaplin,rank,0.1,B,9,10,0.0679245283018867,0.0756077432457894,10.0,0.33333333333333337
8,2,Lawrence Taylor,Edyta Sliwinska,rank,0.16666666666666666,A,6,5,0.0754716981132075,0.083485552788247,5.0,0.5
8,2,Lil' Kim,Derek Hough,rank,0.75,A,4,1,0.0867924528301886,0.1004157003648602,2.0,0.75
8,2,Melissa Rycroft,Tony Dovolani,rank,0.0,B,2,2,0.0981132075471698,0.1013596382983459,1.0,0.9166666666666666
8,2,Shawn Johnson,Mark Ballas,rank,0.0,B,3,3,0.090566037735849,0.103789573477173,4.0,0.8333333333333334
8,2,Steve Wozniak,Karina Smirnoff,rank,0.15384615384615385,B,11,13,0.0641509433962264,0.0598296374107912,12.0,0.25
8,2,Steve-O,Lacey Schwimmer,rank,0.07692307692307693,A,13,12,0.0528301886792452,0.0610720786656738,13.0,0.16666666666666663
8,2,Ty Murray,Chelsie Hightower,rank,0.0,B,6,6,0.0754716981132075,0.0823668109213858,6.0,0.41666666666666663
8,3,Chuck Wicks,Julianne Hough,rank,0.16666666666666666,A,6,5,0.0905511811023622,0.0977872853607464,5.0,0.5454545454545454
8,3,David Alan Grier,Kym Johnson,rank,0.16666666666666666,B,5,6,0.0944881889763779,0.0943454800039919,5.0,0.6363636363636364
8,3,Denise Richards,Maksim Chmerkoskiy,rank,0.09090909090909091,B,10,11,0.0629921259842519,0.0,10.0,0.0
8,3,Gilles Marini,Cheryl Burke,rank,0.5,B,1,2,0.1062992125984252,0.1212497280040845,2.0,0.9090909090909091
8,3,Holly Madison,Dmitry Chaplin,rank,0.0,B,9,9,0.0669291338582677,0.0604736476866248,9.0,0.18181818181818177
8,3,Lawrence Taylor,Edyta Sliwinska,rank,0.0,B,8,8,0.0787401574803149,0.0686282722543014,8.0,0.36363636363636365
8,3,Lil' Kim,Derek Hough,rank,0.0,B,4,4,0.0984251968503937,0.1103803540930307,4.0,0.7272727272727273
8,3,Melissa Rycroft,Tony Dovolani,rank,0.6666666666666666,B,1,3,0.1062992125984252,0.1175242383361046,3.0,0.8181818181818181
8,3,Shawn Johnson,Mark Ballas,rank,0.0,B,1,1,0.1062992125984252,0.1246609990308227,1.0,1.0
8,3,Steve Wozniak,Karina Smirnoff,rank,0.0,B,12,12,0.0393700787401574,0.0640663768292785,12.0,0.09090909090909094
8,3,Steve-O,Lacey Schwimmer,rank,0.09090909090909091,A,11,10,0.0590551181102362,0.0694761355460291,10.0,0.2727272727272727
8,3,Ty Murray,Chelsie Hightower,rank,0.14285714285714285,B,6,7,0.0905511811023622,0.0714074828549851,7.0,0.4545454545454546
8,4,Chuck Wicks,Julianne Hough,rank,0.14285714285714285,B,6,7,0.0909090909090909,0.1155208148442625,7.0,0.5
8,4,David Alan Grier,Kym Johnson,rank,0.16666666666666666,A,6,5,0.0909090909090909,0.1068936717651724,6.0,0.4
8,4,Gilles Marini,Cheryl Burke,rank,0.0,B,1,1,0.1239669421487603,0.1414559680299536,1.0,1.0
8,4,Holly Madison,Dmitry Chaplin,rank,0.0,B,9,9,0.0661157024793388,0.0101679251958031,9.0,0.09999999999999998
8,4,Lawrence Taylor,Edyta Sliwinska,rank,0.0,B,8,8,0.0785123966942148,0.0733507147610776,8.0,0.30000000000000004
8,4,Lil' Kim,Derek Hough,rank,0.5,B,3,6,0.1115702479338843,0.134334713815078,5.0,0.8
8,4,Melissa Rycroft,Tony Dovolani,rank,0.0,B,2,2,0.1198347107438016,0.1316877532092516,2.0,0.9
8,4,Shawn Johnson,Mark Ballas,rank,0.25,A,4,3,0.1033057851239669,0.1295310682438406,3.0,0.7
8,4,Steve Wozniak,Karina Smirnoff,rank,0.0,B,11,11,0.0495867768595041,0.0,11.0,0.0
8,4,Steve-O,Lacey Schwimmer,rank,0.0,B,10,10,0.0619834710743801,0.0419872333023125,10.0,0.19999999999999996
8,4,Ty Murray,Chelsie Hightower,rank,0.0,B,4,4,0.1033057851239669,0.1150701368332477,4.0,0.6
8,5,Chuck Wicks,Julianne Hough,rank,0.2,A,5,4,0.1095238095238095,0.1284078762324279,4.0,0.5
8,5,David Alan Grier,Kym Johnson,rank,0.14285714285714285,B,6,7,0.1047619047619047,0.0,6.0,0.0
8,5,Gilles Marini,Cheryl Burke,rank,0.5,B,1,2,0.1380952380952381,0.1752370016972401,1.0,1.0
8,5,Lawrence Taylor,Edyta Sliwinska,rank,0.1111111111111111,B,8,9,0.0952380952380952,0.0204837795099223,8.0,0.125
8,5,Lil' Kim,Derek Hough,rank,0.5,A,2,1,0.1238095238095238,0.1701410772401249,1.0,0.75
8,5,Melissa Rycroft,Tony Dovolani,rank,0.2,B,4,5,0.119047619047619,0.1409222669580279,4.0,0.625
8,5,Shawn Johnson,Mark Ballas,rank,0.3333333333333333,B,2,3,0.1238095238095238,0.1718045082420685,3.0,0.875
8,5,Steve-O,Lacey Schwimmer,rank,0.1111111111111111,A,9,8,0.0857142857142857,0.0885199842977082,8.0,0.25
8,5,Ty Murray,Chelsie Hightower,rank,0.14285714285714285,A,7,6,0.1,0.1044835058224797,6.0,0.375
8,6,Chuck Wicks,Julianne Hough,rank,0.4,A,5,3,0.1236559139784946,0.1443432787344865,4.0,0.4285714285714286
8,6,Gilles Marini,Cheryl Burke,rank,0.4,B,3,5,0.1397849462365591,0.1707391019310427,4.0,0.5714285714285714
8,6,Lawrence Taylor,Edyta Sliwinska,rank,0.25,B,6,8,0.1182795698924731,0.075636830620797,7.0,0.2857142857142857
8,6,Lil' Kim,Derek Hough,rank,0.0,B,1,1,0.1505376344086021,0.1985634975296171,1.0,1.0
8,6,Melissa Rycroft,Tony Dovolani,rank,0.5,B,2,4,0.1451612903225806,0.1760082954599312,3.0,0.8571428571428572
8,6,Shawn Johnson,Mark Ballas,rank,0.3333333333333333,A,3,2,0.1397849462365591,0.1786837580471137,2.0,0.7142857142857143
8,6,Steve-O,Lacey Schwimmer,rank,0.125,A,8,7,0.086021505376344,0.0,8.0,0.0
8,6,Ty Murray,Chelsie Hightower,rank,0.14285714285714285,A,7,6,0.0967741935483871,0.0560252376770117,6.0,0.1428571428571429
8,7,Chuck Wicks,Julianne Hough,rank,0.3333333333333333,A,3,2,0.1483516483516483,0.1887599535650362,2.0,0.5
8,7,Gilles Marini,Cheryl Burke,rank,0.5714285714285714,B,3,7,0.1483516483516483,0.1910265043774335,4.0,0.6666666666666667
8,7,Lawrence Taylor,Edyta Sliwinska,rank,0.2857142857142857,A,7,5,0.1153846153846153,0.0,7.0,0.0
8,7,Lil' Kim,Derek Hough,rank,0.16666666666666666,B,5,6,0.1428571428571428,0.1428181426734348,6.0,0.33333333333333337
8,7,Melissa Rycroft,Tony Dovolani,rank,0.0,B,1,1,0.1593406593406593,0.2119854237143212,1.0,1.0
8,7,Shawn Johnson,Mark Ballas,rank,0.3333333333333333,B,2,3,0.1538461538461538,0.2116352375404609,2.0,0.8333333333333334
8,7,Ty Murray,Chelsie Hightower,rank,0.3333333333333333,A,6,4,0.1318681318681318,0.0537747381293133,4.0,0.16666666666666663
8,8,Chuck Wicks,Julianne Hough,rank,0.4,A,5,3,0.1634615384615384,0.0,5.0,0.0
8,8,Gilles Marini,Cheryl Burke,rank,0.6,B,2,5,0.1762820512820513,0.2351401525521318,3.0,0.8
8,8,Lil' Kim,Derek Hough,rank,0.0,B,1,1,0.1794871794871795,0.2406627562114972,1.0,1.0
