season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness
2,3,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,27.0,8,8,182.0,22.75,4.527692569068709,1.0,0.1483516483516483,0.9386679716361956,1.0,0.0,1.0,0.0,0.0,3,0.375,-2.0,28.0,0.0,1,0.125,1,0.125,0.6356081932777542
2,4,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,26.0,8,7,158.0,22.571428571428573,6.778818551368737,0.9285714285714286,0.1645569620253164,0.5057771354389109,0.8571428571428572,-0.0714285714285714,0.7959183673469389,-0.0663265306122448,-0.0612244897959183,4,0.5,-1.0,26.5,0.0,2,0.2857142857142857,2,0.2857142857142857,0.6043492114981636
2,5,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,30.0,8,6,151.0,25.166666666666668,2.9268868558020253,1.0,0.1986754966887417,1.6513563972423877,1.0,0.0,1.0,0.0,0.0,5,0.625,4.0,28.0,0.0,1,0.1666666666666666,1,0.1666666666666666,0.6741888838866562
2,6,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,30.0,8,5,133.0,26.6,3.507135583350036,1.0,0.225563909774436,0.9694521124707414,1.0,0.0,1.0,0.0,0.0,6,0.75,0.0,30.0,0.0,1,0.2,1,0.2,0.6987011891743843
2,7,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,27.5,8,4,102.0,25.5,3.366501646120692,1.0,0.2696078431372549,0.5940885257860047,1.0,0.0,1.0,0.0,0.0,7,0.875,-2.5,28.75,0.0,1,0.25,1,0.25,0.6943571986973005
2,8,Stacy Keibler,Tony Dovolani,21,7.666666666666667,0.1428571428571428,Athlete,Maryland,United States,26,25-34,3rd Place,3,28.6665,8,3,84.3329,28.110966666666663,1.2619106637687671,0.9885068172883952,0.339920718960216,0.4402319033220636,0.6666666666666667,-0.3218401506217283,0.6590045448589301,-0.3181411829667023,-0.2145601004144856,8,1.0,1.1664999999999992,28.08325,0.0,2,0.6666666666666666,2,0.6666666666666666,0.53306914315885
2,1,Tatum O'Neal,Nick Kosovich,2,8.5,0.0,Actor/Actress,California,United States,42,35-44,Eliminated Week 2,9,23.0,8,10,195.0,19.5,4.143267631552018,0.9583333333333334,0.1179487179487179,0.8447438860445862,0.9,-0.0583333333333333,0.8625,-0.0559027777777777,-0.0525,1,0.125,0.0,23.0,0.0,2,0.2,2,0.2,0.5253566621816262
2,2,Tatum O'Neal,Nick Kosovich,2,8.5,0.0,Actor/Actress,California,United States,42,35-44,Eliminated Week 2,9,17.0,8,9,200.0,22.22222222222222,4.236088342379611,0.5862068965517241,0.085,-1.2327935114045927,0.2222222222222222,-0.3639846743295019,0.1302681992337164,-0.2133703263310873,-0.0808854831843337,2,0.25,-6.0,20.0,0.0,8,0.8888888888888888,8,0.8888888888888888,0.2736113035116632
2,1,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,20.0,8,10,195.0,19.5,4.143267631552018,0.8333333333333334,0.1025641025641025,0.1206776980063694,0.5,-0.3333333333333333,0.4166666666666667,-0.2777777777777778,-0.1666666666666666,1,0.125,0.0,20.0,0.0,6,0.6,6,0.6,0.3574374084258532
2,2,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,22.0,8,9,200.0,22.22222222222222,4.236088342379611,0.7586206896551724,0.11,-0.052459298357642,0.5555555555555556,-0.2030651340996168,0.421455938697318,-0.1540494120755713,-0.112813963388676,2,0.25,2.0,21.0,0.0,5,0.5555555555555556,5,0.5555555555555556,0.43413265241228954
2,3,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,26.0,8,8,182.0,22.75,4.527692569068709,0.9629629629629628,0.1428571428571428,0.7178049194865025,0.75,-0.2129629629629629,0.7222222222222222,-0.2050754458161865,-0.1597222222222221,3,0.375,4.0,24.0,0.0,3,0.375,3,0.375,0.5309258958851027
2,4,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,25.0,8,7,158.0,22.571428571428573,6.778818551368737,0.8928571428571429,0.1582278481012658,0.3582588042692284,0.5714285714285714,-0.3214285714285715,0.5102040816326531,-0.2869897959183674,-0.1836734693877551,4,0.5,-1.0,25.5,0.0,4,0.5714285714285714,4,0.5714285714285714,0.5082615355913047
2,5,Tia Carrere,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,Hawaii,United States,39,35-44,Eliminated Week 5,6,22.0,8,6,151.0,25.166666666666668,2.9268868558020253,0.7333333333333333,0.1456953642384106,-1.0819231568139789,0.1666666666666666,-0.5666666666666667,0.1222222222222221,-0.4155555555555555,-0.0944444444444444,5,0.625,-3.0,23.5,0.0,6,1.0,6,1.0,0.353971098333351
3,1,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,24.0,10,11,212.0,19.272727272727277,4.173509532537552,0.9230769230769232,0.1132075471698113,1.1326852593525716,0.9090909090909092,-0.013986013986014,0.8391608391608392,-0.0129101667563206,-0.0127145581691036,1,0.1,0.0,24.0,0.0,2,0.1818181818181818,2,0.1818181818181818,0.5277142079627638
3,2,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,24.0,10,10,230.0,23.0,2.9059326290271144,0.8275862068965517,0.1043478260869565,0.3441236008058428,0.8,-0.0275862068965516,0.6620689655172414,-0.0228299643281806,-0.0220689655172413,2,0.2,0.0,24.0,0.0,3,0.3,3,0.3,0.4879518955654961
3,3,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,19.0,10,9,207.0,23.0,2.738612787525831,0.7037037037037037,0.0917874396135265,-1.4605934866804426,0.1111111111111111,-0.5925925925925926,0.0781893004115226,-0.4170096021947874,-0.0658436213991769,3,0.3,-5.0,21.5,0.0,9,1.0,9,1.0,0.20812575886698687
3,4,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,24.0,10,8,198.0,24.75,3.058944729337694,0.8275862068965517,0.1212121212121212,-0.2451825928095098,0.625,-0.2025862068965517,0.5172413793103449,-0.1676575505350772,-0.1266163793103448,4,0.4,5.0,21.5,0.0,4,0.5,4,0.5,0.42287653656424223
3,5,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,27.0,10,7,181.0,25.857142857142858,1.4638501094228002,1.0,0.149171270718232,0.780720058358826,1.0,0.0,1.0,0.0,0.0,5,0.5,3.0,25.5,0.0,1,0.1428571428571428,1,0.1428571428571428,0.6084066154565104
3,6,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,25.0,10,5,118.0,23.6,3.646916505762094,0.8928571428571429,0.211864406779661,0.3838859479749568,0.8,-0.0928571428571428,0.7142857142857144,-0.0829081632653061,-0.0742857142857142,6,0.6,-2.0,26.0,0.0,2,0.4,2,0.4,0.5616674837251454
3,7,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,28.5,10,5,135.0,27.0,2.318404623873926,1.0,0.2111111111111111,0.6469966392206304,1.0,0.0,1.0,0.0,0.0,7,0.7,3.5,26.75,0.0,1,0.2,1,0.2,0.6610327711163945
3,8,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,27.0,10,4,109.0,27.25,0.8660254037844389,0.9473684210526316,0.2477064220183486,-0.2886751345948128,0.75,-0.1973684210526315,0.7105263157894737,-0.1869806094182824,-0.1480263157894736,8,0.8,-1.5,27.75,0.0,2,0.5,2,0.5,0.5263698745076781
3,9,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,29.5,10,3,88.5,29.5,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,9,0.9,2.5,28.25,0.0,1,0.3333333333333333,1,0.3333333333333333,0.6767609669337397
3,10,Emmitt Smith,Cheryl Burke,25,5.8,0.32,Athlete,Florida,United States,37,35-44,1st Place,1,29.666600000000003,10,3,59.333200000000005,19.77773333333333,17.128019495940954,1.0,0.5,0.5773502691896258,1.0,0.0,1.0,0.0,0.0,10,1.0,0.1666000000000025,29.5833,0.0,1,0.3333333333333333,1,0.3333333333333333,0.9165455097123828
3,1,Harry Hamlin,Ashly DelGrosso,4,7.25,0.25,Actor/Actress,California,United States,54,45-54,Eliminated Week 3,9,17.0,10,11,212.0,19.272727272727277,4.173509532537552,0.6538461538461539,0.080188679245283,-0.5445602208425827,0.3636363636363636,-0.2902097902097902,0.2377622377622377,-0.1897525551371705,-0.10553083280356,1,0.1,0.0,17.0,0.0,8,0.7272727272727273,8,0.7272727272727273,0.2786386498128805
3,2,Harry Hamlin,Ashly DelGrosso,4,7.25,0.25,Actor/Actress,California,United States,54,45-54,Eliminated Week 3,9,21.0,10,10,230.0,23.0,2.9059326290271144,0.7241379310344828,0.0913043478260869,-0.6882472016116856,0.4,-0.3241379310344827,0.2896551724137931,-0.2347205707491081,-0.1296551724137931,2,0.2,4.0,19.0,0.0,7,0.7,7,0.7,0.31157039995214936
3,3,Harry Hamlin,Ashly DelGrosso,4,7.25,0.25,Actor/Actress,California,United States,54,45-54,Eliminated Week 3,9,22.0,10,9,207.0,23.0,2.738612787525831,0.8148148148148148,0.1062801932367149,-0.3651483716701106,0.6666666666666667,-0.148148148148148,0.54320987654321,-0.1207133058984909,-0.0987654320987653,3,0.3,1.0,21.5,0.0,4,0.4444444444444444,4,0.4444444444444444,0.4352625702917415
3,1,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,16.0,10,11,212.0,19.272727272727277,4.173509532537552,0.6153846153846154,0.0754716981132075,-0.784166718013319,0.2727272727272727,-0.3426573426573427,0.1678321678321678,-0.2108660570199032,-0.0934520025429116,1,0.1,0.0,16.0,0.0,9,0.8181818181818182,9,0.8181818181818182,0.22737153667724472
3,2,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,19.0,10,10,230.0,23.0,2.9059326290271144,0.6551724137931034,0.0826086956521739,-1.3764944032233712,0.0999999999999999,-0.5551724137931034,0.0655172413793103,-0.3637336504161712,-0.0555172413793103,2,0.2,3.0,17.5,0.0,10,1.0,10,1.0,0.19599410487515578
3,3,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,21.0,10,9,207.0,23.0,2.738612787525831,0.7777777777777778,0.1014492753623188,-0.7302967433402213,0.2222222222222222,-0.5555555555555556,0.1728395061728395,-0.4320987654320988,-0.1234567901234567,3,0.3,2.0,20.0,0.0,8,0.8888888888888888,8,0.8888888888888888,0.2454437627361485
3,4,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,22.0,10,8,198.0,24.75,3.058944729337694,0.7586206896551724,0.1111111111111111,-0.8990028403015359,0.25,-0.5086206896551724,0.1896551724137931,-0.3858501783590962,-0.1271551724137931,4,0.4,1.0,21.5,0.0,7,0.875,7,0.875,0.29076972592608896
3,5,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,24.0,10,7,181.0,25.857142857142858,1.4638501094228002,0.8888888888888888,0.1325966850828729,-1.2686700948330931,0.2857142857142857,-0.6031746031746031,0.2539682539682539,-0.5361552028218695,-0.1723356009070294,5,0.5,2.0,23.0,0.0,6,0.8571428571428571,6,0.8571428571428571,0.2850698248141878
3,6,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,18.0,10,5,118.0,23.6,3.646916505762094,0.6428571428571429,0.1525423728813559,-1.5355437918998294,0.1999999999999999,-0.4428571428571429,0.1285714285714285,-0.2846938775510205,-0.0885714285714285,6,0.6,-6.0,21.0,0.0,5,1.0,5,1.0,0.32735729098616106
3,7,Jerry Springer,Kym Johnson,14,6.285714285714286,0.2857142857142857,TV Personality,Unknown,England,62,55-64,Eliminated Week 7,5,23.0,10,5,135.0,27.0,2.318404623873926,0.8070175438596491,0.1703703703703703,-1.7253243712550146,0.1999999999999999,-0.6070175438596491,0.1614035087719297,-0.4898738073253308,-0.1214035087719297,7,0.7,5.0,20.5,0.0,5,1.0,5,1.0,0.32010845098730195
3,1,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,21.0,10,11,212.0,19.272727272727277,4.173509532537552,0.8076923076923077,0.0990566037735849,0.4138657678403625,0.6363636363636364,-0.1713286713286713,0.513986013986014,-0.1383808499193115,-0.1090273363000635,1,0.1,0.0,21.0,0.0,5,0.4545454545454545,5,0.4545454545454545,0.37743491087707776
3,2,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,29.0,10,10,230.0,23.0,2.9059326290271144,1.0,0.1260869565217391,2.064741604835057,1.0,0.0,1.0,0.0,0.0,2,0.2,8.0,25.0,0.0,1,0.1,1,0.1,0.602002021194697
3,3,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,22.0,10,9,207.0,23.0,2.738612787525831,0.8148148148148148,0.1062801932367149,-0.3651483716701106,0.6666666666666667,-0.148148148148148,0.54320987654321,-0.1207133058984909,-0.0987654320987653,3,0.3,-7.0,25.5,0.0,4,0.4444444444444444,4,0.4444444444444444,0.4185775512601141
3,4,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,27.0,10,8,198.0,24.75,3.058944729337694,0.9310344827586208,0.1363636363636363,0.7355477784285294,0.75,-0.1810344827586206,0.6982758620689655,-0.1685493460166468,-0.1357758620689655,4,0.4,5.0,24.5,0.0,3,0.375,3,0.375,0.4873532471069716
3,5,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,25.0,10,7,181.0,25.857142857142858,1.4638501094228002,0.925925925925926,0.1381215469613259,-0.58554004376912,0.4285714285714286,-0.4973544973544973,0.3968253968253968,-0.4605134234763864,-0.2131519274376417,5,0.5,-2.0,26.0,0.0,5,0.7142857142857143,5,0.7142857142857143,0.32988979948050984
3,6,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,24.0,10,5,118.0,23.6,3.646916505762094,0.8571428571428571,0.2033898305084746,0.1096816994214159,0.6,-0.2571428571428571,0.5142857142857142,-0.2204081632653061,-0.1542857142857142,6,0.6,-1.0,24.5,0.0,3,0.6,3,0.6,0.46498007079831544
3,7,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,28.5,10,5,135.0,27.0,2.318404623873926,1.0,0.2111111111111111,0.6469966392206304,1.0,0.0,1.0,0.0,0.0,7,0.7,4.5,26.25,0.0,1,0.2,1,0.2,0.6591887330535271
3,8,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,27.0,10,4,109.0,27.25,0.8660254037844389,0.9473684210526316,0.2477064220183486,-0.2886751345948128,0.75,-0.1973684210526315,0.7105263157894737,-0.1869806094182824,-0.1480263157894736,8,0.8,-1.5,27.75,0.0,2,0.5,2,0.5,0.5256136205201088
3,9,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,29.5,10,3,88.5,29.5,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,9,0.9,2.5,28.25,0.0,1,0.3333333333333333,1,0.3333333333333333,0.6760047129461704
3,10,Joey Lawrence,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,Pennsylvania,United States,30,25-34,3rd Place,3,0.0,10,3,59.333200000000005,19.77773333333333,17.128019495940954,0.0,0.0,-1.1547005383792517,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,10,1.0,-29.5,14.75,0.0,3,1.0,3,1.0,0.524572015846474
3,1,Mario Lopez,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Actor/Actress,California,United States,32,25-34,2nd Place,2,26.0,10,11,212.0,19.272727272727277,4.173509532537552,1.0,0.1226415094339622,1.6118982536940445,1.0,0.0,1.0,0.0,0.0,1,0.1,0.0,26.0,0.0,1,0.0909090909090909,1,0.0909090909090909,0.5772629482065774
3,2,Mario Lopez,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Actor/Actress,California,United States,32,25-34,2nd Place,2,21.0,10,10,230.0,23.0,2.9059326290271144,0.7241379310344828,0.0913043478260869,-0.6882472016116856,0.4,-0.3241379310344827,0.2896551724137931,-0.2347205707491081,-0.1296551724137931,2,0.2,-5.0,23.5,0.0,7,0.7,7,0.7,0.2931087540505909
3,3,Mario Lopez,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Actor/Actress,California,United States,32,25-34,2nd Place,2,22.0,10,9,207.0,23.0,2.738612787525831,0.8148148148148148,0.1062801932367149,-0.3651483716701106,0.6666666666666667,-0.148148148148148,0.54320987654321,-0.1207133058984909,-0.0987654320987653,3,0.3,1.0,21.5,0.0,4,0.4444444444444444,4,0.4444444444444444,0.4070108677124996
3,4,Mario Lopez,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Actor/Actress,California,United States,32,25-34,2nd Place,2,29.0,10,8,198.0,24.75,3.058944729337694,1.0,0.1464646464646464,1.3893680259205554,1.0,0.0,1.0,0.0,0.0,4,0.4,7.0,25.5,0.0,1,0.125,1,0.125,0.625557236304562
3,5,Mario Lopez,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Actor/Actress,California,United States,32,25-34,2nd Place,2,27.0,10,7,181.0,25.857142857142858,1.4638501094228002,1.0,0.149171270718232,0.780720058358826,1.0,0.0,1.0,0.0,0.0,5,0.5,-2.0,28.0,0.0,1,0.1428571428571428,1,0.1428571428571428,0.6102248709002028
3,6,Mario Lopez,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Actor/Actress,California,United States,32,25-34,2nd Place,2,28.0,10,5,118.0,23.6,3.646916505762094,1.0,0.2372881355932203,1.2064986936355797,1.0,0.0,1.0,0.0,0.0,6,0.6,1.0,27.5,0.0,1,0.2,1,0.2,0.6666011722778343
3,7,Mario Lopez,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Actor/Actress,California,United States,32,25-34,2nd Place,2,28.0,10,5,135.0,27.0,2.318404623873926,0.9824561403508772,0.2074074074074074,0.4313310928137536,0.6,-0.3824561403508771,0.5894736842105263,-0.3757463835026161,-0.2294736842105262,7,0.7,0.0,28.0,0.0,3,0.6,3,0.6,0.45854092874311875
3,8,Mario Lopez,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Actor/Actress,California,United States,32,25-34,2nd Place,2,28.5,10,4,109.0,27.25,0.8660254037844389,1.0,0.2614678899082568,1.443375672974064,1.0,0.0,1.0,0.0,0.0,8,0.8,0.5,28.25,0.0,1,0.25,1,0.25,0.6689873244080934
3,9,Mario Lopez,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Actor/Actress,California,United States,32,25-34,2nd Place,2,29.5,10,3,88.5,29.5,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,9,0.9,1.0,29.0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.6747719781138883
3,10,Mario Lopez,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Actor/Actress,California,United States,32,25-34,2nd Place,2,29.666600000000003,10,3,59.333200000000005,19.77773333333333,17.128019495940954,1.0,0.5,0.5773502691896258,1.0,0.0,1.0,0.0,0.0,10,1.0,0.1666000000000025,29.5833,0.0,1,0.3333333333333333,1,0.3333333333333333,0.9129248447795842
3,1,Monique Coleman,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,South Carolina,United States,25,25-34,Eliminated Week 8,4,19.0,10,11,212.0,19.272727272727277,4.173509532537552,0.7307692307692307,0.0896226415094339,-0.06534722650111,0.5454545454545454,-0.1853146853146853,0.3986013986013985,-0.1354222700376546,-0.1010807374443738,1,0.1,0.0,19.0,0.0,6,0.5454545454545454,6,0.5454545454545454,0.329165995263597
3,2,Monique Coleman,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,South Carolina,United States,25,25-34,Eliminated Week 8,4,26.0,10,10,230.0,23.0,2.9059326290271144,0.896551724137931,0.1130434782608695,1.0323708024175284,0.9,0.0034482758620689,0.806896551724138,0.0030915576694411,0.003103448275862,2,0.2,7.0,22.5,0.0,2,0.2,2,0.2,0.536701739626388
3,3,Monique Coleman,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,South Carolina,United States,25,25-34,Eliminated Week 8,4,27.0,10,9,207.0,23.0,2.738612787525831,1.0,0.1304347826086956,1.4605934866804426,1.0,0.0,1.0,0.0,0.0,3,0.3,1.0,26.5,0.0,1,0.1111111111111111,1,0.1111111111111111,0.5965131656128222
3,4,Monique Coleman,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,South Carolina,United States,25,25-34,Eliminated Week 8,4,24.0,10,8,198.0,24.75,3.058944729337694,0.8275862068965517,0.1212121212121212,-0.2451825928095098,0.625,-0.2025862068965517,0.5172413793103449,-0.1676575505350772,-0.1266163793103448,4,0.4,-3.0,25.5,0.0,4,0.5,4,0.5,0.4271958041826323
3,5,Monique Coleman,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,South Carolina,United States,25,25-34,Eliminated Week 8,4,27.0,10,7,181.0,25.857142857142858,1.4638501094228002,1.0,0.149171270718232,0.780720058358826,1.0,0.0,1.0,0.0,0.0,5,0.5,3.0,25.5,0.0,1,0.1428571428571428,1,0.1428571428571428,0.6040236104725154
3,6,Monique Coleman,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,South Carolina,United States,25,25-34,Eliminated Week 8,4,23.0,10,5,118.0,23.6,3.646916505762094,0.8214285714285714,0.1949152542372881,-0.1645225491321249,0.4,-0.4214285714285714,0.3285714285714285,-0.346173469387755,-0.1685714285714285,6,0.6,-4.0,25.0,0.0,4,0.8,4,0.8,0.38819948770856505
3,7,Monique Coleman,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,South Carolina,United States,25,25-34,Eliminated Week 8,4,27.0,10,5,135.0,27.0,2.318404623873926,0.9473684210526316,0.2,0.0,0.4,-0.5473684210526315,0.3789473684210526,-0.5185595567867035,-0.2189473684210526,7,0.7,4.0,25.0,0.0,4,0.8,4,0.8,0.37936813253941787
3,8,Monique Coleman,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,South Carolina,United States,25,25-34,Eliminated Week 8,4,26.5,10,4,109.0,27.25,0.8660254037844389,0.9298245614035088,0.2431192660550458,-0.8660254037844384,0.25,-0.6798245614035088,0.2324561403508772,-0.6321175746383503,-0.1699561403508772,8,0.8,-0.5,26.75,0.0,4,1.0,4,1.0,0.3406224512124898
